Seed,Budget,Model,Epoch,Train_MSE,Train_MSE_standardized
42,100,Base,75,0.02134047639486155,0.04031247263387099
42,100,Base,76,0.021184474217171654,0.04001778223415422
42,100,Base,77,0.021013724560625863,0.039695233630768656
42,100,Base,78,0.02083192706214346,0.03935181549206943
42,100,Base,79,0.020650531354151756,0.03900915634149499
42,100,Base,80,0.020478832344895573,0.038684814396927655
42,100,Base,81,0.020323774184857615,0.038391907260389053
42,100,Base,82,0.020182128945035585,0.03812433732669167
42,100,Base,83,0.020046090795844202,0.03786735926936205
42,100,Base,84,0.01990885916473353,0.03760812670719758
42,100,Base,85,0.019778634484003722,0.03736213037698262
42,100,Base,86,0.019647921587867007,0.03711521180070968
42,100,Base,87,0.019517658359739867,0.036869142653896285
42,100,Base,88,0.01938633179446222,0.03662106484762341
42,100,Base,89,0.019257422847287084,0.03637755395737402
42,100,Base,90,0.019134677894450575,0.03614568694275765
42,100,Base,91,0.01902263839098485,0.03593404267888067
42,100,Base,92,0.01891870988047052,0.035737720199547615
42,100,Base,93,0.018819779129039777,0.03555083856036076
42,100,Base,94,0.01872014406052218,0.03536262645587575
42,100,Base,95,0.018620742291507734,0.035174855057570974
42,100,Base,96,0.018524269410618403,0.03499261637185455
42,100,Base,97,0.018433162885396405,0.03482051481063246
42,100,Base,98,0.018346113271302564,0.03465607681398156
42,100,Base,99,0.018259375175654975,0.034492227280240616
42,100,Base,100,0.018172576197089906,0.03432826273777639
42,100,Stacking,1,0.4961850521719711,0.9373008346634056
42,100,Stacking,2,0.4637738075291023,0.8760755185776808
42,100,Stacking,3,0.430722703933901,0.8136414995544878
42,100,Stacking,4,0.3948245540327065,0.7458293683385722
42,100,Stacking,5,0.35539649118921696,0.6713491798472117
42,100,Stacking,6,0.3122631210143133,0.5898696115091258
42,100,Stacking,7,0.2660524671197781,0.5025770091300484
42,100,Stacking,8,0.21791055591020989,0.4116362333821715
42,100,Stacking,9,0.1703766213927372,0.3218439345149716
42,100,Stacking,10,0.12716222576869682,0.24021130791611706
42,100,Stacking,11,0.09380877525956036,0.1772061511418998
42,100,Stacking,12,0.07635051378626145,0.1442272393849539
42,100,Stacking,13,0.07663661505351185,0.1447676888713264
42,100,Stacking,14,0.08669283239567986,0.16376403079479063
42,100,Stacking,15,0.09316937648241706,0.1759983174821074
42,100,Stacking,16,0.0885898999234234,0.1673476191543823
42,100,Stacking,17,0.07500607314174644,0.14168757130599174
42,100,Stacking,18,0.058912857122197425,0.11128725041459615
42,100,Stacking,19,0.04575779933996125,0.08643715348934296
42,100,Stacking,20,0.037710607729824625,0.07123589061400903
42,100,Stacking,21,0.0345123508323847,0.06519433646739306
42,100,Stacking,22,0.03486188679080816,0.06585461501496533
42,100,Stacking,23,0.037055956424220035,0.0699992447044422
42,100,Stacking,24,0.039429697542881004,0.07448327646246591
42,100,Stacking,25,0.04082992857473738,0.07712833340066991
42,100,Stacking,26,0.04072746097477,0.07693477060276827
42,100,Stacking,27,0.03918139554740034,0.0740142303543781
42,100,Stacking,28,0.036639237693787664,0.06921205691604675
42,100,Stacking,29,0.03379626422116684,0.06384163836524796
42,100,Stacking,30,0.031391700178676436,0.0592993816524304
42,100,Stacking,31,0.029874484336383164,0.05643333869301221
42,100,Stacking,32,0.029255022065513583,0.05526316538572097
42,100,Stacking,33,0.029200242397873926,0.05515968579080678
42,100,Stacking,34,0.02925428435782554,0.05526177184508787
42,100,Stacking,35,0.029025805430907246,0.0548301718040022
42,100,Stacking,36,0.028273693334490434,0.05340942103239776
42,100,Stacking,37,0.02699247115732023,0.050989173564655245
42,100,Stacking,38,0.025471930753986897,0.048116850460714164
42,100,Stacking,39,0.024075248515208654,0.045478497244638885
42,100,Stacking,40,0.023068309266840968,0.043576374248754546
42,100,Stacking,41,0.02254231593357256,0.04258276513428853
42,100,Stacking,42,0.02242846202217166,0.04236769342723362
42,100,Stacking,43,0.02255293112837861,0.042602817392832545
42,100,Stacking,44,0.02271715202825423,0.042913033079195556
42,100,Stacking,45,0.02276137434163504,0.042996569677207004
42,100,Stacking,46,0.02260482491316114,0.04270084551273981
42,100,Stacking,47,0.022271639221312343,0.04207145285832437
42,100,Stacking,48,0.021854923717805758,0.041284271165639014
42,100,Stacking,49,0.021461204533063466,0.04054052985608815
42,100,Stacking,50,0.02115532644890496,0.03996272167276617
42,100,Stacking,51,0.020943955462710013,0.03956343878240717
42,100,Stacking,52,0.020788006166912416,0.03926884827735988
42,100,Stacking,53,0.02063852608153263,0.03898647820559183
42,100,Stacking,54,0.02044217548157605,0.03861556904494631
42,100,Stacking,55,0.020174502480210476,0.0381099308228786
42,100,Stacking,56,0.019864656930474307,0.03752462803894105
42,100,Stacking,57,0.019572833999034582,0.03697337024506946
42,100,Stacking,58,0.019346687608401483,0.03654617639920759
42,100,Stacking,59,0.01920444751059976,0.0362774827700695
42,100,Stacking,60,0.019136192525616037,0.03614854810322466
42,100,Stacking,61,0.019111071144180748,0.03610109344556393
42,100,Stacking,62,0.01908580665843566,0.03605336846176493
42,100,Stacking,63,0.019025129394091917,0.035938748220253156
42,100,Stacking,64,0.018915822144121363,0.03573226522326708
42,100,Stacking,65,0.018770703421974184,0.03545813383055698
42,100,Stacking,66,0.018618828140876783,0.03517123919897909
42,100,Stacking,67,0.018490889985624717,0.03492956214889839
42,100,Stacking,68,0.01840088023153092,0.03475953240440959
42,100,Stacking,69,0.018342891777137733,0.03464999136429632
42,100,Stacking,70,0.018299076664915932,0.034567223975241375
42,100,Stacking,71,0.01825412534074853,0.03448231026517111
42,100,Stacking,72,0.01820033303309356,0.03438069580773679
42,100,Stacking,73,0.01813474154825493,0.03425679253169704
42,100,Stacking,74,0.01806666077252754,0.034128186948690284
42,100,Stacking,75,0.018004464039521616,0.03401069640860931
42,100,Stacking,76,0.017952381277441164,0.03391231130781699
42,100,Stacking,77,0.017909556338509526,0.033831414370617194
42,100,Stacking,78,0.01787080239544577,0.03375820760426832
42,100,Stacking,79,0.017827713804725663,0.03367681262497654
42,100,Stacking,80,0.017776619723050384,0.03358029515595775
42,100,Stacking,81,0.017718508484292295,0.03347052217437989
42,100,Stacking,82,0.017659317679669734,0.03335870987706406
42,100,Stacking,83,0.017604895013293473,0.03325590466276793
42,100,Stacking,84,0.017558324809684334,0.033167932865709106
42,100,Stacking,85,0.017518130098205905,0.03309200446671186
42,100,Stacking,86,0.017480647473863485,0.03302119924005753
42,100,Stacking,87,0.01744267631425451,0.03294947116312567
42,100,Stacking,88,0.017401727627288074,0.03287211849338279
42,100,Stacking,89,0.01735832564328378,0.032790131509584715
42,100,Stacking,90,0.017315344595664677,0.032708939680786676
42,100,Stacking,91,0.01727535534676889,0.03263339940361889
42,100,Stacking,92,0.017238413865680525,0.0325636164045014
42,100,Stacking,93,0.01720374340877665,0.03249812340334807
42,100,Stacking,94,0.017169490859540792,0.03243341983590366
42,100,Stacking,95,0.01713462866655912,0.03236756464248966
42,100,Stacking,96,0.017099193374352197,0.03230062685624096
42,100,Stacking,97,0.017063315275722267,0.03223285260217029
42,100,Stacking,98,0.01702795843696058,0.0321660630156293
42,100,Stacking,99,0.016993999579740956,0.032101914236707316
42,100,Stacking,100,0.01696107515654378,0.032039719518812376
42,100,DirectReturns,1,0.5046685812987113,0.9533263455017067
42,100,DirectReturns,2,0.4623457128417569,0.8733778267859432
42,100,DirectReturns,3,0.42231790836524974,0.7977647175611807
42,100,DirectReturns,4,0.3818508359006696,0.721321824669902
42,100,DirectReturns,5,0.3401685739433409,0.6425834210193982
42,100,DirectReturns,6,0.2986247098613004,0.5641064529834007
42,100,DirectReturns,7,0.2596656477731679,0.49051221379166066
42,100,DirectReturns,8,0.22621011895923326,0.4273142296038211
42,100,DirectReturns,9,0.2007033292392894,0.3791315300455899
42,100,DirectReturns,10,0.18303331397727712,0.3457526122787181
42,100,DirectReturns,11,0.16898080181129269,0.3192072108712411
42,100,DirectReturns,12,0.15404279684189323,0.2909891005820752
42,100,DirectReturns,13,0.13816476081112392,0.26099525784273847
42,100,DirectReturns,14,0.12430209658101295,0.2348084819681638
42,100,DirectReturns,15,0.11554070446787507,0.21825808387674503
42,100,DirectReturns,16,0.11207618884730708,0.21171356310037687
42,100,DirectReturns,17,0.11048445921959966,0.20870676250838413
42,100,DirectReturns,18,0.1069690349982473,0.20206607463911813
42,100,DirectReturns,19,0.10044848703335355,0.1897486639811295
42,100,DirectReturns,20,0.09203712884164332,0.1738594850966951
42,100,DirectReturns,21,0.08368071479077419,0.15807409649946258
42,100,DirectReturns,22,0.07715813581176438,0.14575284922604617
42,100,DirectReturns,23,0.07307938717742195,0.1380480332856692
42,100,DirectReturns,24,0.07060142942218037,0.133367134773951
42,100,DirectReturns,25,0.06835758058376348,0.1291284714367537
42,100,DirectReturns,26,0.06577203633849729,0.12424434046880341
42,100,DirectReturns,27,0.06327754858625367,0.1195322165505173
42,100,DirectReturns,28,0.06132523671624499,0.11584427081883453
42,100,DirectReturns,29,0.05974311818882549,0.112855625736127
42,100,DirectReturns,30,0.0579757527246377,0.10951704647525005
42,100,DirectReturns,31,0.05557383541282887,0.10497978947547525
42,100,DirectReturns,32,0.052542960932663,0.0992544231679169
42,100,DirectReturns,33,0.04924349841220153,0.09302169011634301
42,100,DirectReturns,34,0.046192869641663734,0.08725900766479212
42,100,DirectReturns,35,0.043733043557849884,0.08261236014610297
42,100,DirectReturns,36,0.04189747991122874,0.07914495351923122
42,100,DirectReturns,37,0.0404287011179069,0.076370408855118
42,100,DirectReturns,38,0.03904542581195168,0.07375738153161102
42,100,DirectReturns,39,0.03785473428238305,0.07150814778382669
42,100,DirectReturns,40,0.03710706597582941,0.07009579139639321
42,100,DirectReturns,41,0.036773417397336416,0.06946552434232373
42,100,DirectReturns,42,0.036446673631397634,0.06884830058035248
42,100,DirectReturns,43,0.035803839632186335,0.06763397773573374
42,100,DirectReturns,44,0.03493536438584303,0.06599341526872907
42,100,DirectReturns,45,0.03414143254107371,0.06449366637965889
42,100,DirectReturns,46,0.03355460215621497,0.06338513518323077
42,100,DirectReturns,47,0.033111569858510825,0.06254824068065915
42,100,DirectReturns,48,0.03270917037495472,0.061788102159447626
42,100,DirectReturns,49,0.03231034632153371,0.06103471767815577
42,100,DirectReturns,50,0.031951518288365725,0.060356886265224736
42,100,DirectReturns,51,0.031679131335758115,0.059842343320182435
42,100,DirectReturns,52,0.03142456278129294,0.05936145959034254
42,100,DirectReturns,53,0.031043959478012532,0.058642494373073686
42,100,DirectReturns,54,0.030535080096830012,0.057681213764886274
42,100,DirectReturns,55,0.030039957056069204,0.0567459190853413
42,100,DirectReturns,56,0.02963866610486122,0.05598787459797986
42,100,DirectReturns,57,0.029269794911423508,0.05529107150812655
42,100,DirectReturns,58,0.02887192196544966,0.054539483682739934
42,100,DirectReturns,59,0.028459854099033528,0.053761081444625054
42,100,DirectReturns,60,0.028089659891454715,0.05306177916167172
42,100,DirectReturns,61,0.027777195828622984,0.05247152996812489
42,100,DirectReturns,62,0.027490270752014302,0.05192952429380246
42,100,DirectReturns,63,0.027179248675008996,0.05134199903261264
42,100,DirectReturns,64,0.026842612797528212,0.050706088926979254
42,100,DirectReturns,65,0.026520956236284615,0.05009847496922526
42,100,DirectReturns,66,0.026230972783799933,0.04955069197805553
42,100,DirectReturns,67,0.025944747350231476,0.049010007939688675
42,100,DirectReturns,68,0.025651984406613513,0.04845697444903744
42,100,DirectReturns,69,0.025368580583237498,0.047921620473672065
42,100,DirectReturns,70,0.025097831911377533,0.04741017226496948
42,100,DirectReturns,71,0.024833324494924702,0.04691051387919051
42,100,DirectReturns,72,0.024566695134176225,0.046406847109542036
42,100,DirectReturns,73,0.024289671637563997,0.045883545664930955
42,100,DirectReturns,74,0.024023807942622225,0.045381325249211436
42,100,DirectReturns,75,0.02378532233696779,0.04493082244535503
42,100,DirectReturns,76,0.023555795681451084,0.04449724322959352
42,100,DirectReturns,77,0.023322527572635504,0.04405659635372306
42,100,DirectReturns,78,0.023090680950787226,0.043618634687564356
42,100,DirectReturns,79,0.02287120549930101,0.043204042343507075
42,100,DirectReturns,80,0.022661757945761533,0.04280839284562031
42,100,DirectReturns,81,0.0224583628495669,0.04242417652835084
42,100,DirectReturns,82,0.022262081489359296,0.042053398162605775
42,100,DirectReturns,83,0.022074385488262318,0.04169883766603079
42,100,DirectReturns,84,0.021891299656500968,0.04135298584688835
42,100,DirectReturns,85,0.02170801409686383,0.04100675673886175
42,100,DirectReturns,86,0.021522489957432087,0.04065629892079891
42,100,DirectReturns,87,0.021343725585480387,0.040318610402563716
42,100,DirectReturns,88,0.02117159425927793,0.03999345180494968
42,100,DirectReturns,89,0.021001078467421108,0.03967134497538865
42,100,DirectReturns,90,0.020830692085602894,0.03934948260328692
42,100,DirectReturns,91,0.02066894092546419,0.03904393229147859
42,100,DirectReturns,92,0.02051584128786622,0.03875472483252936
42,100,DirectReturns,93,0.020367157023474445,0.038473858078269654
42,100,DirectReturns,94,0.020217458158671736,0.03819107472896571
42,100,DirectReturns,95,0.02006710920735188,0.03790706335670448
42,100,DirectReturns,96,0.01991586733148784,0.037621365236894355
42,100,DirectReturns,97,0.01976438615605162,0.03733521507668568
42,100,DirectReturns,98,0.01961408190085117,0.037051288136048986
42,100,DirectReturns,99,0.01946563295958953,0.03677086591063053
42,100,DirectReturns,100,0.019320403671656983,0.036496525657531635
7,100,Base,1,0.5006821624184127,0.9457959418197214
7,100,Base,2,0.4756580211854925,0.8985249723262233
7,100,Base,3,0.4497720895636948,0.8496260681594334
7,100,Base,4,0.42195940516036695,0.7970874997536405
7,100,Base,5,0.39247337099916696,0.7413879491339097
7,100,Base,6,0.36169224063885413,0.6832419428156765
7,100,Base,7,0.3295928705545174,0.6226057623412379
7,100,Base,8,0.2976050419050636,0.5621802852718246
7,100,Base,9,0.26830581959437666,0.5068336249752595
7,100,Base,10,0.24446790845305844,0.4618034615078486
7,100,Base,11,0.22671031222666976,0.4282591020158557
7,100,Base,12,0.21213318687445526,0.40072269861189286
7,100,Base,13,0.1972588368628738,0.3726248334708468
7,100,Base,14,0.1814594719817688,0.3427796016860753
7,100,Base,15,0.1660647839045443,0.31369881031398006
7,100,Base,16,0.15274399794228152,0.2885356504280709
7,100,Base,17,0.14179318197206736,0.26784939858675255
7,100,Base,18,0.1311719915466038,0.24778581422981064
7,100,Base,19,0.1200336066634933,0.22674524196339066
7,100,Base,20,0.10904911925933428,0.20599538428992822
7,100,Base,21,0.09911750580018457,0.1872344209274346
7,100,Base,22,0.09066204755176682,0.17126193638963616
7,100,Base,23,0.08352780883485034,0.157785254908034
7,100,Base,24,0.07740146123546231,0.14621249451710958
7,100,Base,25,0.07272133344892151,0.13737166454560185
7,100,Base,26,0.06940310881419397,0.13110348958523876
7,100,Base,27,0.06610718970869088,0.12487745009644657
7,100,Base,28,0.062144838376219806,0.11739251036499412
7,100,Base,29,0.05798520547411942,0.10953490285754189
7,100,Base,30,0.0541250807463347,0.10224307068037368
7,100,Base,31,0.05061746054604448,0.09561712472125442
7,100,Base,32,0.04719804286246456,0.08915779460872325
7,100,Base,33,0.04382869388122922,0.08279304500862923
7,100,Base,34,0.04116009119000517,0.07775201541912358
7,100,Base,35,0.039463072887184876,0.07454632297693922
7,100,Base,36,0.03798821709116792,0.07176029876568236
7,100,Base,37,0.03633444345291439,0.06863629612857323
7,100,Base,38,0.03485485579976233,0.0658413333698474
7,100,Base,39,0.033790821280206836,0.06383135657001349
7,100,Base,40,0.03297900379317753,0.06229782144061747
7,100,Base,41,0.03213502129311066,0.060703526130246425
7,100,Base,42,0.031316915119577335,0.05915811157988971
7,100,Base,43,0.030699992976933068,0.057992736612039214
7,100,Base,44,0.030013709740287123,0.056696337521200006
7,100,Base,45,0.02911320743219062,0.05499527546521803
7,100,Base,46,0.028206321303647402,0.05328215427886352
7,100,Base,47,0.027520771204242782,0.05198714009501659
7,100,Base,48,0.02708751279576946,0.051168708612428844
7,100,Base,49,0.02675288970814264,0.05053660069632508
7,100,Base,50,0.02642533591996443,0.04991784679047346
7,100,Base,51,0.026175433535528782,0.04944577752419753
7,100,Base,52,0.026002560265421124,0.049119217383674106
7,100,Base,53,0.025803098245415698,0.04874243070496147
7,100,Base,54,0.025537086912997,0.04823993139988455
7,100,Base,55,0.025241826246680327,0.04768217967445374
7,100,Base,56,0.02496632975648649,0.0471617627673438
7,100,Base,57,0.024690853154312974,0.04664138342899569
7,100,Base,58,0.0243921745732164,0.04607717521245942
7,100,Base,59,0.024157364462715675,0.04563361547280919
7,100,Base,60,0.023971106740405486,0.045281771905939024
7,100,Base,61,0.023815179929916084,0.044987223875968416
7,100,Base,62,0.02364460323888908,0.044665002006982486
7,100,Base,63,0.023471566510183867,0.04433813309077295
7,100,Base,64,0.023316158529485494,0.04404456513788054
7,100,Base,65,0.0231765256871716,0.04378079665256576
7,100,Base,66,0.02306075346882179,0.043562101235573435
7,100,Base,67,0.022954685309073134,0.04336173692748224
7,100,Base,68,0.022863765770489777,0.04318998858676065
7,100,Base,69,0.022773274257100427,0.04301904879190284
7,100,Base,70,0.022681528882243344,0.04284574043435835
7,100,Base,71,0.02258312682396367,0.04265985750428135
7,100,Base,72,0.022492786652371616,0.042489203596296383
7,100,Base,73,0.02239497748987752,0.042304440655046655
7,100,Base,74,0.02228992254440595,0.04210599032357256
7,100,Base,75,0.022187629559171494,0.04191275737546021
7,100,Base,76,0.022096964208628566,0.04174148919967187
7,100,Base,77,0.022003965875268622,0.04156581398515458
7,100,Base,78,0.021917893664533374,0.04140322231777096
7,100,Base,79,0.021839685898396775,0.041255486701479986
7,100,Base,80,0.021764111539136186,0.04111272562936782
7,100,Base,81,0.021684744961183288,0.040962801000574596
7,100,Base,82,0.021610299916509403,0.04082217322026572
7,100,Base,83,0.02153945881400678,0.040688353339530636
7,100,Base,84,0.021463669926055355,0.04054518701957777
7,100,Base,85,0.02138338880314607,0.04039353480196016
7,100,Base,86,0.021303831288311616,0.04024324949059969
7,100,Base,87,0.02122309779319071,0.040090742735245245
7,100,Base,88,0.02114638869799202,0.03994583813031755
7,100,Base,89,0.021069812658046326,0.039801184868712564
7,100,Base,90,0.020994563679785624,0.03965903844607733
7,100,Base,91,0.020920708992342902,0.03951952585922923
7,100,Base,92,0.02084999526131342,0.03938594658507341
7,100,Base,93,0.02077970692023437,0.039253170878767646
7,100,Base,94,0.020710980865110553,0.039123346353525094
7,100,Base,95,0.020641492152824514,0.03899208115772711
7,100,Base,96,0.020572954642726085,0.03886261279680046
7,100,Base,97,0.020506732747594413,0.0387375186664791
7,100,Base,98,0.02043867558522392,0.03860895768944955
7,100,Base,99,0.02037074469158615,0.03848063523590646
7,100,Base,100,0.020304090234923192,0.03835472399051374
7,100,Stacking,1,0.5384402304656107,1.0171214856687338
7,100,Stacking,2,0.5193673658890214,0.9810925649892303
7,100,Stacking,3,0.5006145174990351,0.9456681595757465
7,100,Stacking,4,0.48043860516409514,0.9075555655166239
7,100,Stacking,5,0.457540769855996,0.8643012190740631
7,100,Stacking,6,0.4309393178218613,0.8140506863631112
7,100,Stacking,7,0.39984763766185333,0.7553180469224479
7,100,Stacking,8,0.36371282361034796,0.6870588536585115
7,100,Stacking,9,0.322878336139146,0.6099219084356138
7,100,Stacking,10,0.27853899312642494,0.5261642397345289
7,100,Stacking,11,0.23214935486228686,0.43853353325842936
7,100,Stacking,12,0.1863299718692436,0.35198004734596583
7,100,Stacking,13,0.14361915605728742,0.2712986903916119
7,100,Stacking,14,0.10660916132990587,0.20138626800602172
7,100,Stacking,15,0.07889343628497611,0.14903085724908802
7,100,Stacking,16,0.06475560399737591,0.12232428488159527
7,100,Stacking,17,0.065655085225605,0.12402341810274475
7,100,Stacking,18,0.07624207804116453,0.14402240267344518
7,100,Stacking,19,0.08686977512032953,0.1640982781945778
7,100,Stacking,20,0.08988032599095472,0.16978525290589103
7,100,Stacking,21,0.08285461218705979,0.1565135765753139
7,100,Stacking,22,0.0693166246386825,0.13094011971035593
7,100,Stacking,23,0.05499858133716587,0.10389312609675747
7,100,Stacking,24,0.04376908746472196,0.0826804476143728
7,100,Stacking,25,0.03717666536341568,0.07022726565945517
7,100,Stacking,26,0.03549634550859103,0.06705311683023414
7,100,Stacking,27,0.03741087777847629,0.07066969634366038
7,100,Stacking,28,0.040559953608059196,0.07661834673239361
7,100,Stacking,29,0.04293846532390256,0.08111139021840334
7,100,Stacking,30,0.04357223498231059,0.08230859039041558
7,100,Stacking,31,0.04229516567568882,0.07989618775599536
7,100,Stacking,32,0.03940541344757433,0.07443740345057176
7,100,Stacking,33,0.03562874834135674,0.06730322772156364
7,100,Stacking,34,0.031894771996794566,0.06024969168888497
7,100,Stacking,35,0.02899188055351221,0.05476608721346682
7,100,Stacking,36,0.02724036223434328,0.05145744344175503
7,100,Stacking,37,0.02656091190971553,0.05017395182184789
7,100,Stacking,38,0.026669437652598896,0.05037895854049403
7,100,Stacking,39,0.027076990395738715,0.051148831644575204
7,100,Stacking,40,0.02718456932370214,0.05135204981596293
7,100,Stacking,41,0.026646978477334906,0.050336532829302935
7,100,Stacking,42,0.02556845085140851,0.048299178339151976
7,100,Stacking,43,0.024307474543823954,0.04591717561574033
7,100,Stacking,44,0.023189020415475655,0.04380439937743025
7,100,Stacking,45,0.022450344915667747,0.042409030533720304
7,100,Stacking,46,0.022205804574351916,0.041947090245473245
7,100,Stacking,47,0.022345209881587277,0.04221042891369037
7,100,Stacking,48,0.022578756523251895,0.042651601942194285
7,100,Stacking,49,0.022641295901623677,0.0427697397443925
7,100,Stacking,50,0.02242234522920741,0.04235613871568848
7,100,Stacking,51,0.021933574362471533,0.04143284338596156
7,100,Stacking,52,0.02127948518525579,0.040197259345158706
7,100,Stacking,53,0.020661486380121028,0.03902985054608622
7,100,Stacking,54,0.020269892000345277,0.03829012302425411
7,100,Stacking,55,0.020162527989669086,0.03808731083477137
7,100,Stacking,56,0.02025103525814652,0.03825450236191339
7,100,Stacking,57,0.020391329603791208,0.038519520436713736
7,100,Stacking,58,0.0204468027532593,0.038624310028964146
7,100,Stacking,59,0.02033872214151827,0.038420144169568834
7,100,Stacking,60,0.020075531571518375,0.03792297332603657
7,100,Stacking,61,0.019757324634366014,0.03732187575874182
7,100,Stacking,62,0.019482109410312823,0.036801990167493234
7,100,Stacking,63,0.019303434759236255,0.036464471133305934
7,100,Stacking,64,0.019235676358367638,0.036336474521131486
7,100,Stacking,65,0.01923350314415036,0.0363323692876287
7,100,Stacking,66,0.01923728710457353,0.03633951724431834
7,100,Stacking,67,0.019203116527207856,0.03627496852293792
7,100,Stacking,68,0.01911758601381335,0.036113400129769005
7,100,Stacking,69,0.019002837441991886,0.03589663839606927
7,100,Stacking,70,0.018889033819871344,0.03568166168620189
7,100,Stacking,71,0.018801423710849297,0.035516164906418096
7,100,Stacking,72,0.018742046957831392,0.03540400134985856
7,100,Stacking,73,0.018692398431405858,0.03531021455588974
7,100,Stacking,74,0.018635588949764092,0.03520290061258061
7,100,Stacking,75,0.018563104109956978,0.03506597568798996
7,100,Stacking,76,0.018482372819658404,0.034913473097577225
7,100,Stacking,77,0.018406269735616664,0.034769713256605515
7,100,Stacking,78,0.01834819986598554,0.03466001842191472
7,100,Stacking,79,0.0183043033301345,0.03457709722243096
7,100,Stacking,80,0.01826567326456835,0.03450412446249037
7,100,Stacking,81,0.018223857356520136,0.03442513359941573
7,100,Stacking,82,0.018170601641854724,0.03432453277400193
7,100,Stacking,83,0.01810764753599693,0.034205611545505214
7,100,Stacking,84,0.0180452890878088,0.03408781552307528
7,100,Stacking,85,0.017997125236659146,0.03399683330245907
7,100,Stacking,86,0.017962099317020124,0.033930668826990085
7,100,Stacking,87,0.017933285501806107,0.0338762391078123
