Trigger_date,Effective_date,Variable,Threshold,Direction,Previous_deviation,Deviation
2016-01-01,2016-01-04,a500_vs_ma20,0.05,outward,0.002773737054998,-0.0663451863550756
2016-01-01,2016-01-04,cn10y_vs_ma20,0.03,inward,-0.03488996609867978,-0.015253115278154095
2016-01-05,2016-01-06,dollar_vs_ma20,0.01,outward,0.006520478215185088,0.011437198110199276
2016-01-06,2016-01-07,a500_vs_ma20,0.05,inward,-0.0631985467803319,-0.0441268889002665
2016-01-06,2016-01-07,brent_vs_ma20,0.04,outward,-0.03087782410814044,-0.06986318288482374
2016-01-06,2016-01-07,dollar_vs_ma20,0.01,inward,0.011437198110199276,0.008259849713782685
2016-01-07,2016-01-08,a500_vs_ma20,0.05,outward,-0.0441268889002665,-0.1072742350644075
2016-01-07,2016-01-08,a500_vs_ma20,0.08,outward,-0.0441268889002665,-0.1072742350644075
2016-01-07,2016-01-08,copper_vs_ma20,0.03,outward,-0.0047427250411115,-0.0350866727908281
2016-01-07,2016-01-08,gold_vs_ma20,0.03,outward,0.0187867880802135,0.0318631664910189
2016-01-08,2016-01-11,brent_vs_ma20,0.1,outward,-0.07217777040752871,-0.11820801603764375
2016-01-08,2016-01-11,gold_vs_ma20,0.03,inward,0.0318631664910189,0.0216465150984335
2016-01-11,2016-01-12,brent_vs_ma20,0.15,outward,-0.11820801603764375,-0.15329943534567503
2016-01-13,2016-01-14,cn10y_vs_ma20,0.03,outward,-0.02468794700782362,-0.04278424426450744
2016-01-13,2016-01-14,us10y_vs_ma20,0.05,outward,-0.0484739676840215,-0.0617952187640954
2016-01-14,2016-01-15,cn10y_vs_ma20,0.03,inward,-0.04278424426450744,-0.029085442457264743
2016-01-14,2016-01-15,us10y_vs_ma20,0.05,inward,-0.0617952187640954,-0.0497737556561085
2016-01-15,2016-01-18,us10y_vs_ma20,0.05,outward,-0.0497737556561085,-0.07811080835604
2016-01-19,2016-01-20,a500_vs_ma20,0.08,inward,-0.0833303810878751,-0.0744263992931658
2016-01-21,2016-01-22,a500_vs_ma20,0.08,outward,-0.0786868390177408,-0.0974530524261932
2016-01-21,2016-01-22,brent_vs_ma20,0.15,inward,-0.20455066746181017,-0.1436198280410963
2016-01-21,2016-01-22,copper_vs_ma20,0.03,inward,-0.0392959576397911,-0.0181710885441001
2016-01-22,2016-01-25,a500_vs_ma20,0.08,inward,-0.0974530524261932,-0.0781983111299146
2016-01-22,2016-01-25,brent_vs_ma20,0.1,inward,-0.1436198280410963,-0.04472182148905457
2016-01-22,2016-01-25,us10y_vs_ma20,0.05,inward,-0.0654637982882256,-0.0385508592661403
2016-01-25,2016-01-26,us10y_vs_ma20,0.05,outward,-0.0385508592661403,-0.0525087514585765
2016-01-26,2016-01-27,a500_vs_ma20,0.08,outward,-0.064413253494425,-0.1110351246126273
2016-01-26,2016-01-27,brent_vs_ma20,0.04,inward,-0.05402404593471444,-0.009206628772716274
2016-01-27,2016-01-28,us10y_vs_ma20,0.05,inward,-0.0550070521861777,-0.0437869822485206
2016-01-28,2016-01-29,brent_vs_ma20,0.04,outward,0.025566671499685834,0.06979080582697317
2016-01-29,2016-02-01,us10y_vs_ma20,0.05,outward,-0.0471653168175322,-0.0690978886756238
2016-02-01,2016-02-02,us10y_vs_ma20,0.05,inward,-0.0690978886756238,-0.0485390002414876
2016-02-02,2016-02-03,a500_vs_ma20,0.08,inward,-0.0842044373011133,-0.054231880333195
2016-02-02,2016-02-03,brent_vs_ma20,0.04,inward,0.0636554346400946,0.023151359027708818
2016-02-02,2016-02-03,us10y_vs_ma20,0.05,outward,-0.0485390002414876,-0.0884718498659516
2016-02-03,2016-02-04,a500_vs_ma20,0.05,inward,-0.054231880333195,-0.0475077730891149
2016-02-03,2016-02-04,brent_vs_ma20,0.04,outward,0.023151359027708818,0.07206118496200764
2016-02-03,2016-02-04,copper_vs_ma20,0.03,outward,0.024244007413765,0.0434025618704141
2016-02-03,2016-02-04,dollar_vs_ma20,0.01,outward,-0.0013433685087210767,-0.01636360241683532
2016-02-03,2016-02-04,gold_vs_ma20,0.03,outward,0.0226427894961216,0.0330283499879315
2016-02-04,2016-02-05,dollar_vs_ma20,0.02,outward,-0.01636360241683532,-0.02379048038692788
2016-02-05,2016-02-06,dollar_vs_ma20,0.02,inward,-0.02379048038692788,-0.017372957761391694
2016-02-06,2016-02-08,dollar_vs_ma20,0.02,outward,-0.017372957761391694,-0.020960591105571247
2016-02-06,2016-02-08,us10y_vs_ma20,0.1,outward,-0.0739357729648991,-0.1194968553459119
2016-02-08,2016-02-09,copper_vs_ma20,0.03,inward,0.0323551913916928,0.0289903201603876
2016-02-08,2016-02-09,dollar_vs_ma20,0.02,inward,-0.020960591105571247,-0.019768063850483575
2016-02-09,2016-02-10,brent_vs_ma20,0.04,inward,0.040892193308550207,-0.010680710734852661
2016-02-09,2016-02-10,dollar_vs_ma20,0.02,outward,-0.019768063850483575,-0.023425788195786446
2016-02-11,2016-02-12,brent_vs_ma20,0.04,outward,-0.028690337697235724,-0.05559287598512286
2016-02-12,2016-02-14,brent_vs_ma20,0.04,inward,-0.05559287598512286,0.03453324007352343
2016-02-12,2016-02-14,dollar_vs_ma20,0.02,inward,-0.02534055874283614,-0.019486621305747964
2016-02-12,2016-02-14,us10y_vs_ma20,0.1,inward,-0.1477124183006537,-0.0825204323754285
2016-02-14,2016-02-15,dollar_vs_ma20,0.01,inward,-0.019486621305747964,-0.009321778611319886
2016-02-15,2016-02-16,us10y_vs_ma20,0.05,inward,-0.054448871181939,-0.0486370924639228
2016-02-17,2016-02-18,brent_vs_ma20,0.04,outward,-0.00841997831217689,0.054570280869440824
2016-02-19,2016-02-22,brent_vs_ma20,0.04,inward,0.04862525860299116,-0.0011515467007399138
2016-02-22,2016-02-23,brent_vs_ma20,0.04,outward,-0.0011515467007399138,0.056804417247400485
2016-02-22,2016-02-23,gold_vs_ma20,0.03,inward,0.0427693117554863,0.0210154292367545
2016-02-23,2016-02-24,brent_vs_ma20,0.04,inward,0.056804417247400485,0.005389391408490596
2016-02-24,2016-02-25,gold_vs_ma20,0.03,outward,0.0271946715900206,0.0356546592528761
2016-02-26,2016-02-29,brent_vs_ma20,0.04,outward,0.036758668603549705,0.12082745651151883
2016-02-26,2016-02-29,brent_vs_ma20,0.1,outward,0.036758668603549705,0.12082745651151883
2016-02-26,2016-02-29,dollar_vs_ma20,0.01,outward,0.004615723404256533,0.013872975818463695
2016-02-26,2016-02-29,gold_vs_ma20,0.03,inward,0.030485063154702,0.0112792999879249
2016-02-29,2016-03-01,a500_vs_ma20,0.05,outward,-0.0315450765778411,-0.0610967639240837
2016-03-01,2016-03-02,a500_vs_ma20,0.05,inward,-0.0610967639240837,-0.043238807228754
2016-03-01,2016-03-02,copper_vs_ma20,0.03,outward,0.0259432543930338,0.0319120794555469
2016-03-03,2016-03-04,brent_vs_ma20,0.1,inward,0.12173162308830787,0.09536576024511678
2016-03-03,2016-03-04,dollar_vs_ma20,0.01,inward,0.01241159253488533,0.005295907071874328
2016-03-04,2016-03-07,brent_vs_ma20,0.1,outward,0.09536576024511678,0.1419115861063882
2016-03-04,2016-03-07,copper_vs_ma20,0.08,outward,0.0573056300268095,0.0841535784932911
2016-03-04,2016-03-07,gold_vs_ma20,0.03,outward,0.029727304761403,0.0373305111512307
2016-03-04,2016-03-07,us10y_vs_ma20,0.05,outward,0.0397727272727275,0.0642513444664589
2016-03-07,2016-03-08,brent_vs_ma20,0.15,outward,0.1419115861063882,0.1689809613685047
2016-03-07,2016-03-08,gold_vs_ma20,0.03,inward,0.0373305111512307,0.0295321727796662
2016-03-08,2016-03-09,copper_vs_ma20,0.08,inward,0.0822018435582094,0.0482615464452518
2016-03-08,2016-03-09,us10y_vs_ma20,0.05,inward,0.0760563380281689,0.0275126333520494
2016-03-09,2016-03-10,us10y_vs_ma20,0.05,outward,0.0275126333520494,0.0587907495123989
2016-03-10,2016-03-11,brent_vs_ma20,0.15,inward,0.16941398591242485,0.11104719721591083
2016-03-10,2016-03-11,dollar_vs_ma20,0.01,outward,-0.0012437102693452218,-0.01259565045978539
2016-03-14,2016-03-15,brent_vs_ma20,0.1,inward,0.12007957936620728,0.07110191790845266
2016-03-14,2016-03-15,dollar_vs_ma20,0.01,inward,-0.011212171524914494,-0.006457683745998866
2016-03-16,2016-03-17,copper_vs_ma20,0.03,inward,0.0302359371756728,0.0267487820571745
2016-03-16,2016-03-17,dollar_vs_ma20,0.01,outward,-0.0062322807298963445,-0.013386011488412453
2016-03-17,2016-03-18,copper_vs_ma20,0.03,outward,0.0267487820571745,0.0483834087895
2016-03-17,2016-03-18,dollar_vs_ma20,0.02,outward,-0.013386011488412453,-0.023912870705301015
2016-03-17,2016-03-18,us10y_vs_ma20,0.05,inward,0.0546344115248709,0.03382949932341
2016-03-21,2016-03-22,a500_vs_ma20,0.05,outward,0.0396218400341203,0.0604352908795635
2016-03-21,2016-03-22,dollar_vs_ma20,0.02,inward,-0.020731761510730418,-0.016579533051589324
2016-03-23,2016-03-24,brent_vs_ma20,0.04,inward,0.0797853214185833,0.024491249357055267
2016-03-23,2016-03-24,copper_vs_ma20,0.03,inward,0.033680978825229,0.0061774932205105
2016-03-23,2016-03-24,dollar_vs_ma20,0.01,inward,-0.01193118146603056,-0.007076034823959243
2016-03-24,2016-03-25,a500_vs_ma20,0.05,inward,0.05647553572352,0.0366569374864733
2016-03-29,2016-03-30,brent_vs_ma20,0.04,outward,-0.002744858269048356,-0.045119717303470086
2016-03-29,2016-03-30,dollar_vs_ma20,0.01,outward,-0.005318626037268737,-0.011771266737663377
2016-03-31,2016-04-01,us10y_vs_ma20,0.05,outward,-0.0368421052631577,-0.0619235836627142
2016-04-01,2016-04-04,copper_vs_ma20,0.03,outward,-0.0251943596712036,-0.0315954002456181
2016-04-05,2016-04-06,dollar_vs_ma20,0.01,inward,-0.01255848937414794,-0.009970422856175887
2016-04-06,2016-04-07,brent_vs_ma20,0.04,inward,-0.060314799780006756,-0.007580435382371853
2016-04-06,2016-04-07,dollar_vs_ma20,0.01,outward,-0.009970422856175887,-0.01064476229129685
