Date,股价,A500指数,美元指数,中国10年期利率,美国10年期利率,布伦特原油,铜,黄金,最新扩展模型预测,股价_MA5,股价_MA20,股价_相邻变化_pct,股价_MA5偏离_pct,股价_MA20偏离_pct,A500指数_MA5,A500指数_MA20,A500指数_相邻变化_pct,A500指数_MA5偏离_pct,A500指数_MA20偏离_pct,美元指数_MA5,美元指数_MA20,美元指数_相邻变化_pct,美元指数_MA5偏离_pct,美元指数_MA20偏离_pct,中国10年期利率_MA5,中国10年期利率_MA20,中国10年期利率_相邻变化_pct,中国10年期利率_MA5偏离_pct,中国10年期利率_MA20偏离_pct,美国10年期利率_MA5,美国10年期利率_MA20,美国10年期利率_相邻变化_pct,美国10年期利率_MA5偏离_pct,美国10年期利率_MA20偏离_pct,布伦特原油_MA5,布伦特原油_MA20,布伦特原油_相邻变化_pct,布伦特原油_MA5偏离_pct,布伦特原油_MA20偏离_pct,铜_MA5,铜_MA20,铜_相邻变化_pct,铜_MA5偏离_pct,铜_MA20偏离_pct,黄金_MA5,黄金_MA20,黄金_相邻变化_pct,黄金_MA5偏离_pct,黄金_MA20偏离_pct,模型生效,触发日,生效原因
2026-01-01,35.4,2091.768085980543,98.41999816894531,1.8427,4.19,61.98,5.756,2784.0246208712133,33.147945,33.89399999999999,31.9875,2.6979982593559715,4.44326429456543,10.668229777256744,2059.6034157608733,2021.9586727486799,2.1350672181639663,1.5616924099821183,3.452563802254338,98.19999847412109,98.38849983215331,0.1424495231861167,0.22403227926954816,0.032014246426892434,1.8488399999999998,1.8427600000000002,-0.2490120716721722,-0.33210012764759433,-0.0032559855868474763,4.154,4.156499999999999,0.23923444976077235,0.8666345690900412,0.8059665584025266,62.366,62.306,1.0268948655256738,-0.6189269794439345,-0.5232240875678085,5.7192,5.52581,1.3023583245336035,0.6434466358931301,4.165724120083758,2759.214528029756,2728.6284572355594,2.5730488758728853,0.89917230390828,2.0301834604399494,True,,年初初始化：按年度实验规则重新建立模型，并非阈值触发
2026-01-02,35.4,2091.768085980543,98.41999816894531,1.8427,4.19,61.98,5.6915,2784.0246208712133,32.697044,34.268,32.191500000000005,0.0,3.303373409594945,9.966916732677866,2066.5340944560667,2026.4872453386797,0.0,1.2210779194097077,3.221379300166949,98.27999877929688,98.35999984741211,0.0,0.1424495231861167,0.06099870031137655,1.84986,1.8424950000000002,0.0,-0.3870563177754027,0.011126217438839348,4.164,4.159000000000001,0.0,0.6243996157540899,0.7453714835296887,62.141999999999996,62.18399999999999,0.0,-0.2606932509413906,-0.32805866460824396,5.6896,5.537285,-1.1205698401667963,0.03339426321709027,2.7850291252843107,2747.6439440883178,2735.6561289072342,0.0,1.324068093363051,1.7680764571569085,False,,
2026-01-04,35.4,2091.768085980543,98.2699966430664,1.8427,4.17,63.0,5.9755,2784.0246208712133,33.05121,34.818,32.3865,0.0,1.6715491986903253,9.304802927145573,2075.4290389034954,2030.151769653909,0.0,0.7872611768832138,3.035059607249879,98.32599792480468,98.31899986267089,-0.1524096003552189,-0.05695470467648178,-0.04984104768450681,1.84672,1.8421349999999996,0.0,-0.2176832438052334,0.03067093345494598,4.1739999999999995,4.159,-0.4773269689737569,-0.09583133684714085,0.2644866554460279,62.12199999999999,62.169,1.645692158760892,1.4133479282701922,1.3366790522607808,5.7773,5.563834999999999,4.9898972151454,3.4306683052637066,7.39894335471849,2761.6741640936953,2743.4900912176317,0.0,0.8093082474431856,1.477480446652213,True,2026-01-02,铜：回到区间内，±3%边界；MA20偏离 +4.166% → +2.785%
2026-01-05,35.4,2091.768085980543,98.2699966430664,1.8584,4.17,63.0,5.9755,2784.0246208712133,32.83094,35.214,32.6365,0.0,0.5281990117566915,8.467513366935787,2083.022675437387,2034.3848857517416,0.0,0.4198423111894334,2.8206658745204782,98.33199768066406,98.27149963378906,0.0,-0.06305275908153885,-0.001529426871738071,1.8467600000000002,1.8429300000000002,0.852010636565903,0.6302930537806617,0.8394241778038269,4.18,4.1585,0.0,-0.23923444976076125,0.27654202236382375,62.262,62.188,0.0,1.185313674472388,1.3057181449797284,5.8161000000000005,5.59661,0.0,2.740668145320746,6.769991119624197,2770.0571479343334,2750.7122696101824,0.0,0.5042304974572698,1.2110445584972762,True,2026-01-04,铜：进入外侧，±3%边界；MA20偏离 +2.785% → +7.399%
2026-01-06,37.6,2126.9397668722877,98.58000183105469,1.8829,4.18,62.1,6.0625,2812.4492267297,32.795567,35.839999999999996,32.979,6.214689265536721,4.910714285714302,14.011946996573577,2098.802422158892,2040.330201348128,1.6814330961196111,1.340638090385493,4.2448798467489945,98.39199829101562,98.26099967956543,0.31546270334603665,0.1910760461262262,0.32464777737815087,1.8538800000000002,1.84484,1.3183383555746886,1.5653656115821812,2.0630515383447845,4.18,4.161,0.23980815347721673,0.0,0.45662100456620447,62.412,62.137,-1.4285714285714235,-0.49990386464141556,-0.05954584225179582,5.892200000000001,5.63206,1.4559451091958886,2.890261701910979,7.642674261282734,2789.709542042911,2759.6788348898826,1.0209897443217208,0.8151273221848276,1.9121932296126465,False,,
2026-01-07,36.72,2126.9575512443976,98.68000030517578,1.9019,4.15,61.08,5.8605,2791.805196088419,34.11726,36.104,33.267,-2.3404255319149025,1.706182140483059,10.379655514473797,2105.840315211663,2047.116300356994,0.0008361483661678548,1.0027937959109723,3.9001814832640536,98.44399871826172,98.27749977111816,0.10143890471057126,0.23973181706025137,0.40955512197096144,1.86572,1.8479149999999998,1.0090817356205761,1.9391977359946688,2.921400605547353,4.172,4.161499999999999,-0.7177033492822837,-0.527325023969305,-0.2763426649044609,62.23199999999999,62.097500000000004,-1.6425120772946888,-1.8511376783648226,-1.6385522766617089,5.9131,5.65001,-3.3319587628866,-0.8895503204748745,3.725480131893577,2791.265657086352,2764.8178136721513,-0.7340232294712701,0.019329546820356924,0.9760998458131276,False,,
2026-01-08,36.3,2116.1842141557795,98.93000030517578,1.8905,4.19,63.34,5.7965,2792.0564294681435,33.599552,36.284000000000006,33.497,-1.1437908496732097,0.04409657149153645,8.367913544496508,2110.7235408467104,2052.563744270891,-0.5065139679122921,0.25871096822460693,3.099561222518199,98.5459991455078,98.303999710083,0.25334414189992494,0.389666920014653,0.6368007374460527,1.87528,1.85046,-0.5994005994005902,0.811612132588202,2.1637863017844206,4.172,4.1615,0.9638554216867545,0.431447746883995,0.6848492130241635,62.504,62.15899999999999,3.7000654878847516,1.3375143990784766,1.8999662156727215,5.9341,5.6718850000000005,-1.092056991724255,-2.3188015031765596,2.197064996910192,2792.8720188057378,2769.511297459556,0.008998958096229082,-0.02920253173445131,0.8140473024705885,False,,
2026-01-09,37.22,2134.8323986254495,99.12999725341797,1.8782,4.18,65.11,5.9025,2817.531494172228,34.636322,36.648,33.7875,2.5344352617080013,1.560794586334846,10.1590825009249,2119.3364033756916,2059.674389923447,0.8812174452926591,0.7311720416388834,3.6490238005433495,98.71799926757812,98.35299949645996,0.2021600602701401,0.41734839532465706,0.7900092126686742,1.88238,1.85193,-0.6506215286961159,-0.22205930789743755,1.4185201384501633,4.1739999999999995,4.1615,-0.23866348448688957,0.14374700527073347,0.4445512435419907,62.926,62.337,2.794442690243115,3.470743412897681,4.448401430931859,5.9195,5.696409999999999,1.8286897265591184,-0.28718641777177867,3.617892672753542,2799.573393465941,2775.271466092302,0.9124122433634918,0.6414584717871818,1.5227349322850303,True,2026-01-08,铜：回到区间内，±3%边界；MA20偏离 +3.725% → +2.197%
2026-01-12,37.26,2159.0583429030194,98.86000061035156,1.8585,4.19,65.4,6.0315,2889.063152258918,36.370213,37.019999999999996,34.134499999999996,0.10746910263299547,0.6482982171799101,9.156425317494033,2132.7944547601865,2069.3607570770914,1.1347937333707314,1.23143081529562,4.334555273611307,98.83600006103515,98.3884994506836,-0.2723662368073976,0.02428320581731036,0.4792238547192129,1.8824,1.8525649999999998,-1.0488765839633762,-1.2696557586060364,0.32036662681202976,4.178,4.1635,0.23923444976077235,0.2872187649593183,0.6364837276330082,63.40599999999999,62.61049999999999,0.4454000921517487,3.1448127937419468,4.455322988955546,5.9307,5.730035,2.185514612452355,1.6996307349891326,5.2611371483769265,2820.581099743482,2784.6772455323735,2.538805980861114,2.4279412679062418,3.748581883017743,True,2026-01-09,布伦特原油：进入外侧，±4%边界；MA20偏离 +1.900% → +4.448%；铜：进入外侧，±3%边界；MA20偏离 +2.197% → +3.618%
2026-01-13,38.24,2141.8216568646953,99.12999725341797,1.8519,4.18,67.58,6.016,2879.588590021592,35.800617,37.148,34.503,2.630166398282352,2.939592979433603,10.83094223690695,2135.7708327586683,2076.264487004342,-0.7983427634080553,0.2833086777485061,3.157457552767773,98.94599914550781,98.42649917602539,0.27311009649957363,0.18595810795702938,0.7147445893960436,1.8762,1.85346,-0.3551251008878098,-1.2951710905020786,-0.0841669094558295,4.178,4.1645,-0.23866348448688957,0.04786979415987158,0.3721935406411081,64.502,62.959,3.3333333333333215,4.771945055967253,7.339697263298328,5.9214,5.75906,-0.25698416645942856,1.597595163305976,4.46149197959389,2834.0089724018603,2792.260234887891,-0.32794583357991236,1.6083088678827462,3.127514908624107,True,2026-01-12,黄金：进入外侧，±3%边界；MA20偏离 +1.523% → +3.749%
2026-01-14,38.5,2141.820205079217,99.12999725341797,1.8494,4.15,68.87,6.0555,2902.8675073282784,35.810112,37.504,34.8795,0.6799163179916246,2.655716723549495,10.38002264940725,2138.743363525632,2083.794553481599,-6.77827434292233e-05,0.14386212044219526,2.784614802868579,99.03599853515625,98.4614990234375,0.0,0.09491368760052854,0.6789437867702475,1.8657,1.85415,-0.1349964900912659,-0.8736667202658532,-0.2561820780411561,4.178,4.1659999999999995,-0.7177033492822837,-0.6701771182383798,-0.3840614498319517,66.06,63.367999999999995,1.9088487718259994,4.253708749621565,8.68261583133445,5.9604,5.78996,0.6565824468085069,1.5955305013086507,4.58621475796035,2856.221434649832,2801.2581583827314,0.808411221913885,1.6331392276721424,3.6272754312729916,False,,
2026-01-15,38.25,2146.666627952387,99.31999969482422,1.8544,4.17,66.16,5.9915,2896.5928004785687,36.440147,37.89399999999999,35.236000000000004,-0.649350649350644,0.9394627117749854,8.55375184470426,2144.8398462849536,2091.0241729541076,0.22627589662647107,0.0851710056859245,2.661014431013009,99.11399841308594,98.49749908447265,0.1916699754570983,0.20784277199645818,0.8350472022098598,1.8584800000000001,1.85533,0.2703579539310219,-0.2195342430373226,-0.05012585362171862,4.174,4.1665,0.48192771084336616,-0.09583133684716305,0.08400336013441034,66.624,63.60850000000001,-3.9349499056192894,-0.696445725264172,4.011256357247839,5.9994,5.8140350000000005,-1.0568904301874293,-0.13167983465012245,3.0523552059800174,2877.128708851917,2809.2552691988644,-0.21615546813174014,0.6765109800881408,3.1089211520678672,False,,
2026-01-16,37.47,2137.5185647068047,99.38999938964844,1.8424,4.24,66.97,5.831,2879.0864296443133,36.59227,37.944,35.483,-2.039215686274509,-1.2492093611638277,5.59986472395233,2145.3770795012247,2096.6330191185634,-0.42615202223124093,-0.36629993251569015,1.9500573164410895,99.16599884033204,98.55249900817871,0.07047895191230058,0.22588442806596998,0.8498012631828145,1.85132,1.8553749999999998,-0.6471095772217383,-0.48181837823823015,-0.6993195445664457,4.186,4.17,1.6786570743405393,1.2900143334926062,1.6786570743405393,66.996,63.846000000000004,1.2243047158403852,-0.038808287061908864,4.893023838611654,5.9851,5.83011,-2.6787949595259875,-2.5747272393109477,0.01526557817947971,2889.4396959463343,2813.766777296162,-0.6043780413789279,-0.35831397750040184,2.321430932911883,False,,
2026-01-18,37.26,2133.665526047209,98.63999938964844,1.8393,4.3,66.91,5.8993,2986.5095334642097,38.936195,37.944,35.7415,-0.5604483586869491,-1.8026565464895783,4.248562595302374,2140.2985161300626,2101.8286145466,-0.18025755299694302,-0.30990957723256995,1.5147244299686502,99.1219985961914,98.58749885559082,-0.7546030834145623,-0.48626865213499126,0.05325272947080961,1.8474799999999998,1.8555800000000002,-0.16825879287886147,-0.44276528027366036,-0.877353711508011,4.208,4.176,1.4150943396226356,2.186311787072226,2.969348659003823,67.298,64.00649999999999,-0.08959235478572802,-0.5765401646408597,4.536258036293206,5.95866,5.847475,1.1713256731263888,-0.9961971315698426,0.8862799755450013,2908.9289721873924,2822.450980767625,3.731152448701147,2.666980253508222,5.812627174554708,True,2026-01-16,铜：回到区间内，±3%边界；MA20偏离 +3.052% → +0.015%；黄金：回到区间内，±3%边界；MA20偏离 +3.109% → +2.321%
2026-01-19,37.26,2133.665526047209,98.63999938964844,1.8393,4.3,66.91,5.8965,2986.5095334642097,38.212193,37.748000000000005,35.989,0.0,-1.292783723641,3.531634666147987,2138.6672899665655,2106.4783204874516,0.0,-0.2338729330561118,1.290647299587011,99.0239990234375,98.62049865722656,0.0,-0.38778441345129755,0.019773508233478232,1.84496,1.8557649999999999,0.0,-0.3067817188448507,-0.8872351833340897,4.232,4.1835,0.0,1.6068052930056531,2.7847496115692483,67.164,64.167,0.0,-0.37817878625454604,4.274782988140324,5.93476,5.863550000000001,-0.047463258352697935,-0.6446764485842804,0.5619462612239889,2930.3131608759163,2831.20419682297,0.0,1.9177599629486508,5.485486946350071,True,2026-01-18,黄金：进入外侧，±3%边界；MA20偏离 +2.321% → +5.813%
2026-01-20,37.31,2133.665526047209,98.63999938964844,1.8326,4.3,67.68,5.8125,2986.5095334642097,38.077248,37.510000000000005,36.253,0.13419216317767102,-0.5331911490269348,2.915620776211636,2137.0363541601637,2110.3058621645832,0.0,-0.15773377492586116,1.1069326158562154,98.92599945068359,98.65149879455566,0.0,-0.28910505086959803,-0.011656594220810224,1.8416000000000001,1.855465,-0.3642690153862871,-0.4887054735013052,-1.2323056484493056,4.262,4.1915,0.0,0.8916001877053104,2.588572110223075,66.926,64.396,1.1507995815274397,1.1266174580880417,5.099695633269152,5.886159999999999,5.869715000000001,-1.4245738997710422,-1.2514100873914247,-0.9747491999185787,2947.0415661031025,2838.4357964672604,0.0,1.339240267767794,5.216737231867041,False,,
2026-01-21,38.13,2143.0407937201567,98.76000213623047,1.8312,4.26,66.72,5.768,3031.8127330898105,37.605,37.486000000000004,36.483000000000004,2.19780219780219,1.7179747105586118,4.514431378998429,2136.3111873137177,2114.602167225362,0.4393972512794164,0.31501058677227967,1.3448688805663078,98.81399993896484,98.68849906921386,0.12165728641988505,-0.054645903179428856,0.07245329262375311,1.83696,1.8551450000000003,-0.07639419404125158,-0.3135615364515232,-1.2907346865070002,4.279999999999999,4.1975,-0.9302325581395321,-0.4672897196261627,1.4889815366289527,67.038,64.57700000000001,-1.4184397163120699,-0.4743578269041371,3.318518977344853,5.84146,5.86614,-0.7655913978494633,-1.257562321748329,-1.6729910980644802,2974.0855526253504,2847.932556092831,1.516928009704066,1.941006048514704,6.456619789102391,False,,
