Trigger_date,Effective_date,Variable,Threshold,Direction,Previous_deviation,Deviation
2024-01-09,2024-01-10,cn10y_vs_ma20,0.03,outward,-0.02463442222511092,-0.03270674424621578
2024-01-09,2024-01-10,copper_vs_ma20,0.03,outward,-0.0178678452252523,-0.0308123538224697
2024-01-10,2024-01-11,cn10y_vs_ma20,0.03,inward,-0.03270674424621578,-0.025395048170421264
2024-01-10,2024-01-11,copper_vs_ma20,0.03,inward,-0.0308123538224697,-0.0236382322713257
2024-01-12,2024-01-14,copper_vs_ma20,0.03,outward,-0.0234006294301252,-0.03135127856193
2024-01-14,2024-01-15,copper_vs_ma20,0.03,inward,-0.03135127856193,-0.0269967348622532
2024-01-14,2024-01-15,dollar_vs_ma20,0.01,outward,0.003759213626087554,0.012578870452501834
2024-01-19,2024-01-22,dollar_vs_ma20,0.01,inward,0.011226637617436142,0.007889239071831256
2024-01-22,2024-01-23,brent_vs_ma20,0.04,outward,0.028152866242038055,0.040280633845409364
2024-01-25,2024-01-26,brent_vs_ma20,0.04,inward,0.04106603133969933,0.0393364809250889
2024-01-26,2024-01-29,brent_vs_ma20,0.04,outward,0.0393364809250889,0.047392828865513215
2024-01-30,2024-01-31,copper_vs_ma20,0.03,outward,0.0210514539914845,0.031424043766151
2024-01-31,2024-02-01,brent_vs_ma20,0.04,inward,0.04776195605476663,0.028711692948527157
2024-01-31,2024-02-01,copper_vs_ma20,0.03,inward,0.031424043766151,0.0292523665315613
2024-02-04,2024-02-05,cn10y_vs_ma20,0.03,outward,-0.026910086315371173,-0.03300635201415136
2024-02-04,2024-02-05,dollar_vs_ma20,0.01,outward,0.006752350067186885,0.010966218025132646
2024-02-05,2024-02-06,dollar_vs_ma20,0.01,inward,0.010966218025132646,0.009944711040080323
2024-02-06,2024-02-07,cn10y_vs_ma20,0.03,inward,-0.03315206445115815,-0.011154499801424467
2024-02-09,2024-02-12,copper_vs_ma20,0.03,outward,-0.0254582471366522,-0.0301398647317617
2024-02-12,2024-02-13,copper_vs_ma20,0.03,inward,-0.0301398647317617,-0.0189457641370611
2024-02-13,2024-02-14,dollar_vs_ma20,0.01,outward,0.004396689263250986,0.011277624790369423
2024-02-14,2024-02-15,dollar_vs_ma20,0.01,inward,0.011277624790369423,0.008392043786436654
2024-02-28,2024-02-29,cn10y_vs_ma20,0.03,outward,-0.016671037660066168,-0.0328206295189134
2024-03-01,2024-03-04,cn10y_vs_ma20,0.03,inward,-0.03150358291883071,-0.018408723413076866
2024-03-04,2024-03-05,gold_vs_ma20,0.03,outward,0.0265604719001288,0.0395838952950338
2024-03-05,2024-03-06,cn10y_vs_ma20,0.03,outward,-0.024577732532773733,-0.0353203732309626
2024-03-07,2024-03-08,dollar_vs_ma20,0.01,outward,-0.00668805137062034,-0.011374688163000024
2024-03-11,2024-03-12,cn10y_vs_ma20,0.03,inward,-0.04000437413121949,-0.02779535197604266
2024-03-11,2024-03-12,dollar_vs_ma20,0.01,inward,-0.011464315523796897,-0.009217244171428551
2024-03-13,2024-03-14,copper_vs_ma20,0.03,outward,0.0179250069898206,0.0470434561718182
2024-03-15,2024-03-18,gold_vs_ma20,0.03,inward,0.0346658569325568,0.0287455818877555
2024-03-20,2024-03-21,copper_vs_ma20,0.03,inward,0.0369663421772603,0.0288739905531005
2024-03-29,2024-04-01,dollar_vs_ma20,0.01,outward,0.0089361741744578,0.012904804124079128
2024-03-29,2024-04-01,gold_vs_ma20,0.03,outward,0.0256860529782008,0.0309539723880425
2024-04-01,2024-04-02,gold_vs_ma20,0.03,inward,0.0309539723880425,0.0281387757447952
2024-04-02,2024-04-03,dollar_vs_ma20,0.01,inward,0.0123238642608261,0.009899553307101572
2024-04-02,2024-04-03,gold_vs_ma20,0.03,outward,0.0281387757447952,0.0363644269261382
2024-04-03,2024-04-04,brent_vs_ma20,0.04,outward,0.02261588012883342,0.05480688069389039
2024-04-03,2024-04-04,copper_vs_ma20,0.03,outward,0.017936494106225,0.0439417415556246
2024-04-10,2024-04-11,brent_vs_ma20,0.04,inward,0.04910752412674002,0.03952865316501675
2024-04-10,2024-04-11,us10y_vs_ma20,0.05,outward,0.0119531159336194,0.0528751590882796
2024-04-12,2024-04-15,brent_vs_ma20,0.04,outward,0.03503671105177997,0.049529165797882246
2024-04-12,2024-04-15,dollar_vs_ma20,0.01,outward,0.008844623985364564,0.014931093087624081
2024-04-12,2024-04-15,us10y_vs_ma20,0.05,inward,0.0521458237194278,0.0363887609396589
2024-04-15,2024-04-16,brent_vs_ma20,0.04,inward,0.049529165797882246,0.021828019280198507
2024-04-15,2024-04-16,us10y_vs_ma20,0.05,outward,0.0363887609396589,0.0622920729608811
2024-04-17,2024-04-18,us10y_vs_ma20,0.05,inward,0.0665753111796276,0.0444874274661508
2024-04-18,2024-04-19,us10y_vs_ma20,0.05,outward,0.0444874274661508,0.0508436190691881
2024-04-19,2024-04-22,us10y_vs_ma20,0.05,inward,0.0508436190691881,0.0419485791610283
2024-04-22,2024-04-23,dollar_vs_ma20,0.01,inward,0.010740620084339403,0.009214040915232369
