Trigger_date,Effective_date,Variable,Threshold,Direction,Previous_deviation,Deviation
2022-01-04,2022-01-05,us10y_vs_ma20,0.1,outward,0.09801279892219594,0.11148309340475393
2022-01-12,2022-01-13,copper_vs_ma20,0.03,outward,0.0110487147879287,0.0400190891737115
2022-01-13,2022-01-14,us10y_vs_ma20,0.1,inward,0.10406091370558368,0.06985525487728128
2022-01-14,2022-01-16,copper_vs_ma20,0.03,inward,0.0302374463890133,0.0003451026538958
2022-01-14,2022-01-16,us10y_vs_ma20,0.1,outward,0.06985525487728128,0.10730948678071539
2022-01-19,2022-01-20,us10y_vs_ma20,0.1,inward,0.12009583707696914,0.08540925266903932
2022-01-20,2022-01-21,copper_vs_ma20,0.03,outward,0.0079144963809778,0.0312178271852194
2022-01-21,2022-01-24,copper_vs_ma20,0.03,inward,0.0312178271852194,0.0174294388845157
2022-01-28,2022-01-29,a500_vs_ma20,0.05,outward,-0.04498637713515674,-0.05178352940880904
2022-01-28,2022-01-29,copper_vs_ma20,0.03,outward,-0.0063513991610087,-0.0300978898303655
2022-01-29,2022-01-30,a500_vs_ma20,0.05,inward,-0.05178352940880904,-0.0329877323110791
2022-01-29,2022-01-30,copper_vs_ma20,0.03,inward,-0.0300978898303655,-0.0253215886818806
2022-02-09,2022-02-10,copper_vs_ma20,0.03,outward,0.00610717988011,0.0352448921057517
2022-02-10,2022-02-11,us10y_vs_ma20,0.1,outward,0.058663028649386106,0.10296115186090748
2022-02-11,2022-02-14,copper_vs_ma20,0.03,inward,0.0452031279801641,0.0102288896108988
2022-02-11,2022-02-14,us10y_vs_ma20,0.1,inward,0.10296115186090748,0.04177970699945743
2022-02-15,2022-02-16,us10y_vs_ma20,0.1,outward,0.06998108619292087,0.10126242277733
2022-02-16,2022-02-17,us10y_vs_ma20,0.1,inward,0.10126242277733,0.08237803252465992
2022-02-17,2022-02-18,gold_vs_ma20,0.03,outward,0.0219923248904572,0.0369877135455851
2022-02-22,2022-02-23,gold_vs_ma20,0.03,inward,0.0333125495386414,0.0299290526116879
2022-02-24,2022-02-25,gold_vs_ma20,0.03,outward,0.0291406437168237,0.0347969341087233
2022-02-25,2022-02-28,gold_vs_ma20,0.03,inward,0.0347969341087233,0.0122554655925855
2022-03-01,2022-03-02,gold_vs_ma20,0.03,outward,0.0170272237290574,0.0366709759165817
2022-03-01,2022-03-02,us10y_vs_ma20,0.1,outward,-0.05718701700154538,-0.11248710010319918
2022-03-02,2022-03-03,copper_vs_ma20,0.03,outward,0.0181749714804682,0.0312491365733704
2022-03-02,2022-03-03,gold_vs_ma20,0.03,inward,0.0366709759165817,0.0224596400943091
2022-03-02,2022-03-03,us10y_vs_ma20,0.1,inward,-0.11248710010319918,-0.04123711340206193
2022-03-04,2022-03-07,copper_vs_ma20,0.08,outward,0.0534954943045364,0.0822629433168209
2022-03-04,2022-03-07,gold_vs_ma20,0.03,outward,0.0265363873773427,0.0388450042815309
2022-03-07,2022-03-08,copper_vs_ma20,0.08,inward,0.0822629433168209,0.0339797072467094
2022-03-08,2022-03-09,a500_vs_ma20,0.05,outward,-0.04717645216534472,-0.0641830590772795
2022-03-08,2022-03-09,copper_vs_ma20,0.03,inward,0.0339797072467094,0.0281766237168257
2022-03-11,2022-03-14,a500_vs_ma20,0.05,inward,-0.05012935895370041,-0.04496539485873441
2022-03-11,2022-03-14,gold_vs_ma20,0.03,inward,0.0376613712159432,0.0266062041652068
2022-03-14,2022-03-15,a500_vs_ma20,0.05,outward,-0.04496539485873441,-0.06957911324796273
2022-03-14,2022-03-15,us10y_vs_ma20,0.1,outward,0.04493207941483801,0.11545478238206952
2022-03-15,2022-03-16,a500_vs_ma20,0.08,outward,-0.06957911324796273,-0.10804685703177663
2022-03-16,2022-03-17,a500_vs_ma20,0.08,inward,-0.10804685703177663,-0.06556625674762973
2022-03-17,2022-03-18,a500_vs_ma20,0.05,inward,-0.06556625674762973,-0.04155662481663891
2022-03-18,2022-03-21,us10y_vs_ma20,0.1,inward,0.1284944857655812,0.0921153355447819
2022-03-21,2022-03-22,us10y_vs_ma20,0.1,outward,0.0921153355447819,0.17260550922415963
2022-03-25,2022-03-28,us10y_vs_ma20,0.2,outward,0.14931237721021606,0.20300751879699241
2022-03-28,2022-03-29,us10y_vs_ma20,0.2,inward,0.20300751879699241,0.1753463927376968
2022-03-30,2022-03-31,us10y_vs_ma20,0.1,inward,0.13278495887191544,0.09200743494423791
2022-04-05,2022-04-06,us10y_vs_ma20,0.1,outward,0.06725468577728777,0.10554951033732318
2022-04-13,2022-04-14,us10y_vs_ma20,0.1,inward,0.11043070014288658,0.09112952111537687
2022-04-14,2022-04-15,us10y_vs_ma20,0.1,outward,0.09112952111537687,0.12793941809485854
2022-04-20,2022-04-21,us10y_vs_ma20,0.1,inward,0.13149256613245797,0.08986615678776277
2022-04-21,2022-04-22,a500_vs_ma20,0.05,outward,-0.034114243357619256,-0.053269672588815764
2022-04-21,2022-04-22,us10y_vs_ma20,0.1,outward,0.08986615678776277,0.10015174506828517
2022-04-22,2022-04-24,a500_vs_ma20,0.05,inward,-0.053269672588815764,-0.04833931339281772
2022-04-22,2022-04-24,us10y_vs_ma20,0.1,inward,0.10015174506828517,0.09104589917230999
2022-04-24,2022-04-25,a500_vs_ma20,0.05,outward,-0.04833931339281772,-0.09558128998343507
