Trigger_date,Effective_date,Variable,Threshold,Direction,Previous_deviation,Deviation
2018-01-02,2018-01-03,copper_vs_ma20,0.03,inward,0.034975412229949,0.0297409155521348
2018-01-02,2018-01-03,gold_vs_ma20,0.03,inward,0.0320081689694675,0.029424412285461
2018-01-23,2018-01-24,copper_vs_ma20,0.03,outward,-0.0129761923130333,-0.03704334233558
2018-01-24,2018-01-25,copper_vs_ma20,0.03,inward,-0.03704334233558,0.0004415763501002
2018-02-07,2018-02-08,a500_vs_ma20,0.05,outward,-0.04363671611399311,-0.05808311858383297
2018-02-07,2018-02-08,copper_vs_ma20,0.03,outward,-0.0016301507694467,-0.0313755530195257
2018-02-09,2018-02-11,a500_vs_ma20,0.08,outward,-0.059838359572638944,-0.09231349448124715
2018-02-11,2018-02-12,a500_vs_ma20,0.08,inward,-0.09231349448124715,-0.07307492487891909
2018-02-11,2018-02-12,copper_vs_ma20,0.03,inward,-0.0436913795541311,-0.025154262687319
2018-02-14,2018-02-15,a500_vs_ma20,0.05,inward,-0.056169455076424235,-0.04523442326462501
2018-03-08,2018-03-09,copper_vs_ma20,0.03,outward,-0.0144098559014409,-0.0320577810262576
2018-03-09,2018-03-12,copper_vs_ma20,0.03,inward,-0.0320577810262576,-0.0147504673337626
2018-03-20,2018-03-21,copper_vs_ma20,0.03,outward,-0.0225879853166203,-0.0336612247819138
2018-03-21,2018-03-22,copper_vs_ma20,0.03,inward,-0.0336612247819138,-0.02416067767949
2018-03-22,2018-03-23,copper_vs_ma20,0.03,outward,-0.02416067767949,-0.0333138609028271
2018-03-27,2018-03-28,copper_vs_ma20,0.03,inward,-0.0422676007513522,-0.0295218765919254
2018-04-18,2018-04-19,copper_vs_ma20,0.03,outward,0.0102115840209133,0.0333306169016378
2018-04-19,2018-04-20,copper_vs_ma20,0.03,inward,0.0333306169016378,0.0218764480647757
2018-06-05,2018-06-06,copper_vs_ma20,0.03,outward,0.0188523328445393,0.0370885226822703
2018-06-14,2018-06-15,copper_vs_ma20,0.03,inward,0.0356536502546689,0.0233353386315422
2018-06-18,2018-06-19,a500_vs_ma20,0.05,outward,-0.02273418773732727,-0.05710904866484634
2018-06-19,2018-06-20,copper_vs_ma20,0.03,outward,-0.0146498727815793,-0.0323244149803017
2018-06-20,2018-06-21,a500_vs_ma20,0.05,inward,-0.05282137689903721,-0.0447897331549596
2018-06-21,2018-06-22,a500_vs_ma20,0.05,outward,-0.0447897331549596,-0.054428432251772296
2018-06-22,2018-06-25,a500_vs_ma20,0.05,inward,-0.054428432251772296,-0.04572561696886601
2018-06-25,2018-06-26,a500_vs_ma20,0.05,outward,-0.04572561696886601,-0.05367745242216937
2018-06-29,2018-07-02,a500_vs_ma20,0.05,inward,-0.07321467610396948,-0.04348454683060343
2018-07-02,2018-07-03,a500_vs_ma20,0.05,outward,-0.04348454683060343,-0.06359910367584765
2018-07-04,2018-07-05,copper_vs_ma20,0.08,outward,-0.0611522368844545,-0.0838655298732454
2018-07-05,2018-07-06,copper_vs_ma20,0.08,inward,-0.0838655298732454,-0.0770059850903478
2018-07-09,2018-07-10,a500_vs_ma20,0.05,inward,-0.05309732165335035,-0.02268716970690232
2018-07-24,2018-07-25,copper_vs_ma20,0.03,inward,-0.0317633786928011,-0.0057926155206721
2018-08-06,2018-08-07,a500_vs_ma20,0.05,outward,-0.047723440662972405,-0.05844362316637286
2018-08-07,2018-08-08,a500_vs_ma20,0.05,inward,-0.05844362316637286,-0.029753046199570088
2018-08-15,2018-08-16,copper_vs_ma20,0.03,outward,-0.0275995445261807,-0.068468305069375
2018-08-15,2018-08-16,gold_vs_ma20,0.03,outward,-0.0193660843617977,-0.0301617642274936
2018-08-16,2018-08-17,gold_vs_ma20,0.03,inward,-0.0301617642274936,-0.0293858331408894
2018-08-17,2018-08-20,a500_vs_ma20,0.05,outward,-0.04438530681785624,-0.05540316559873659
2018-08-20,2018-08-21,a500_vs_ma20,0.05,inward,-0.05540316559873659,-0.0423826548474846
2018-08-20,2018-08-21,copper_vs_ma20,0.03,inward,-0.0407979396266938,-0.0251414720381997
2018-09-03,2018-09-04,copper_vs_ma20,0.03,outward,-0.0133765332099051,-0.0360215702471669
2018-09-05,2018-09-06,copper_vs_ma20,0.03,inward,-0.0331049378118716,-0.0275327003333051
2018-09-21,2018-09-24,copper_vs_ma20,0.03,outward,0.0240692835451581,0.0649615316300677
2018-09-29,2018-09-30,copper_vs_ma20,0.03,inward,0.0393123124235801,0.029186435045875
2018-10-03,2018-10-04,copper_vs_ma20,0.03,outward,0.0257675438596491,0.0317084713677238
2018-10-04,2018-10-05,copper_vs_ma20,0.03,inward,0.0317084713677238,0.008276763349911
2018-10-11,2018-10-12,a500_vs_ma20,0.05,outward,-0.012801051600895397,-0.06169551102403015
2018-10-12,2018-10-15,a500_vs_ma20,0.05,inward,-0.06169551102403015,-0.048113908642136716
2018-10-15,2018-10-16,a500_vs_ma20,0.05,outward,-0.048113908642136716,-0.05846668237551833
2018-10-19,2018-10-22,a500_vs_ma20,0.05,inward,-0.07327315518283162,-0.042001068862117075
2018-10-30,2018-10-31,copper_vs_ma20,0.03,outward,-0.0132502790479962,-0.0354074929618133
2018-11-01,2018-11-02,copper_vs_ma20,0.03,inward,-0.0344827586206898,-0.0113414015508369
2018-12-18,2018-12-19,copper_vs_ma20,0.03,outward,-0.005398183754897,-0.0358612580834803
2018-12-19,2018-12-20,copper_vs_ma20,0.03,inward,-0.0358612580834803,-0.0147006874813184
2018-12-29,2018-12-30,copper_vs_ma20,0.03,outward,-0.0165317293674297,-0.0319019759355339
2018-12-30,2018-12-31,copper_vs_ma20,0.03,inward,-0.0319019759355339,-0.0296525780039832
