Trigger_date,Effective_date,Variable,Threshold,Direction,Previous_deviation,Deviation
2021-01-01,2021-01-04,a500_vs_ma20,0.05,outward,0.0411034339797611,0.0555729417469161
2021-01-01,2021-01-04,gold_vs_ma20,0.03,outward,0.0149282479951129,0.0395601468640238
2021-01-05,2021-01-06,brent_vs_ma20,0.04,outward,-0.0031171144426301867,0.04762186289869641
2021-01-06,2021-01-07,gold_vs_ma20,0.03,inward,0.039258930767515,0.0129346095157691
2021-01-06,2021-01-07,us10y_vs_ma20,0.05,outward,0.0278372591006423,0.1081513052743741
2021-01-06,2021-01-07,us10y_vs_ma20,0.1,outward,0.0278372591006423,0.1081513052743741
2021-01-07,2021-01-08,copper_vs_ma20,0.03,outward,0.0241411718497945,0.0351129004025905
2021-01-08,2021-01-11,copper_vs_ma20,0.03,inward,0.0351129004025905,0.0266908887646732
2021-01-14,2021-01-15,a500_vs_ma20,0.05,inward,0.0651278744923307,0.0409867723030652
2021-01-15,2021-01-17,us10y_vs_ma20,0.1,inward,0.1482775836245633,0.0995542347696882
2021-01-17,2021-01-18,brent_vs_ma20,0.04,inward,0.043421967078894674,0.028662511029516446
2021-01-19,2021-01-20,brent_vs_ma20,0.04,outward,0.02445385138710421,0.04229991060085636
2021-01-21,2021-01-22,brent_vs_ma20,0.04,inward,0.042878689937513315,0.03858313981142114
2021-01-22,2021-01-25,us10y_vs_ma20,0.05,inward,0.0671748451643639,0.0401891252955084
2021-02-02,2021-02-03,brent_vs_ma20,0.04,outward,0.02341780188285658,0.04157628344179298
2021-02-04,2021-02-05,dollar_vs_ma20,0.01,outward,0.006873115171215138,0.010605106527620922
2021-02-05,2021-02-07,dollar_vs_ma20,0.01,inward,0.010605106527620922,0.004917531743545256
2021-02-05,2021-02-07,us10y_vs_ma20,0.05,outward,0.0402532790592489,0.0744920993227991
2021-02-09,2021-02-10,copper_vs_ma20,0.03,outward,0.0170201434618351,0.0308035361633542
2021-02-10,2021-02-11,us10y_vs_ma20,0.05,inward,0.0578216046615864,0.0290827740492167
2021-02-11,2021-02-12,gold_vs_ma20,0.03,outward,0.000214630759753,-0.0345691041270525
2021-02-12,2021-02-14,us10y_vs_ma20,0.05,outward,0.0352521195894688,0.0661928031985783
2021-02-14,2021-02-15,us10y_vs_ma20,0.1,outward,0.0661928031985783,0.1448701012769706
2021-02-15,2021-02-16,gold_vs_ma20,0.03,inward,-0.0310825004666281,-0.0286279190404704
2021-02-18,2021-02-19,us10y_vs_ma20,0.1,inward,0.1082474226804122,0.0969387755102042
2021-02-19,2021-02-20,copper_vs_ma20,0.08,outward,0.0596497321704772,0.099498254475729
2021-02-19,2021-02-20,us10y_vs_ma20,0.1,outward,0.0969387755102042,0.1255774884502312
2021-02-25,2021-02-26,us10y_vs_ma20,0.2,outward,0.1044417767106842,0.2121212121212121
2021-02-26,2021-03-01,a500_vs_ma20,0.05,outward,-0.0310209822898215,-0.0528945295001264
2021-02-26,2021-03-01,copper_vs_ma20,0.08,inward,0.1011304439904645,0.0498219727674771
2021-02-26,2021-03-01,gold_vs_ma20,0.03,outward,-0.0128484300880649,-0.0358145381260135
2021-02-26,2021-03-01,us10y_vs_ma20,0.2,inward,0.2121212121212121,0.120622568093385
2021-03-01,2021-03-02,a500_vs_ma20,0.05,inward,-0.0528945295001264,-0.034558990562554
2021-03-01,2021-03-02,brent_vs_ma20,0.04,inward,0.044269677173844224,0.01914849953431097
2021-03-02,2021-03-03,gold_vs_ma20,0.03,inward,-0.0371554653956301,-0.0291191627716843
2021-03-02,2021-03-03,us10y_vs_ma20,0.1,inward,0.1153846153846154,0.0827296988181469
2021-03-03,2021-03-04,gold_vs_ma20,0.03,outward,-0.0291191627716843,-0.035942089610881
