Trigger_date,Effective_date,Variable,Threshold,Direction,Previous_deviation,Deviation
2020-01-03,2020-01-06,gold_vs_ma20,0.03,outward,0.0243643523566994,0.0378195580888587
2020-01-09,2020-01-10,gold_vs_ma20,0.03,inward,0.0327928848554197,0.0261208553331699
2020-01-23,2020-01-24,copper_vs_ma20,0.03,outward,-0.0200855874613482,-0.0321664418092736
2020-02-11,2020-02-12,copper_vs_ma20,0.03,inward,-0.0422181395523227,-0.024753361538534
2020-02-21,2020-02-24,gold_vs_ma20,0.03,outward,0.0233361904510325,0.0388445465562106
2020-02-26,2020-02-27,gold_vs_ma20,0.03,inward,0.0349074917819529,0.028542047955369
2020-03-05,2020-03-06,gold_vs_ma20,0.03,outward,0.0211656410903704,0.0337629496261735
2020-03-10,2020-03-11,gold_vs_ma20,0.03,inward,0.0322242598899658,0.0198486473993904
2020-03-12,2020-03-13,copper_vs_ma20,0.03,outward,-0.0287926868322223,-0.0377879825653798
2020-03-13,2020-03-16,gold_vs_ma20,0.03,outward,-0.0252413933113385,-0.0679727783743988
2020-03-23,2020-03-24,gold_vs_ma20,0.03,inward,-0.0697907705871885,-0.0145087997496671
2020-03-24,2020-03-25,gold_vs_ma20,0.03,outward,-0.0145087997496671,0.0436684597685013
2020-03-25,2020-03-26,gold_vs_ma20,0.03,inward,0.0436684597685013,0.0263778681193522
2020-03-26,2020-03-27,gold_vs_ma20,0.03,outward,0.0263778681193522,0.0372409619489422
2020-03-27,2020-03-30,gold_vs_ma20,0.03,inward,0.0372409619489422,0.0188569258313897
2020-04-03,2020-04-06,gold_vs_ma20,0.03,outward,0.0242468403280413,0.0304914679869072
2020-04-06,2020-04-07,copper_vs_ma20,0.03,inward,-0.0351147051067944,-0.0176587016376039
2020-04-13,2020-04-14,copper_vs_ma20,0.03,outward,0.0239061795218764,0.0449615906009941
2020-04-17,2020-04-20,gold_vs_ma20,0.03,inward,0.0399690655049667,0.0148148767156319
2020-04-21,2020-04-22,copper_vs_ma20,0.03,inward,0.0354950627168402,-0.0011769147069926
2020-04-22,2020-04-23,gold_vs_ma20,0.03,outward,0.0036060664120844,0.0308349848470312
2020-04-24,2020-04-26,gold_vs_ma20,0.03,inward,0.0310204652297383,0.0221631828426911
2020-05-08,2020-05-09,copper_vs_ma20,0.03,outward,0.0220466693858274,0.0309256263858688
