Trigger_date,Effective_date,Variable,Threshold,Direction,Previous_deviation,Deviation
2020-01-03,2020-01-06,gold_vs_ma20,0.03,outward,0.0243643523566994,0.0378195580888587
2020-01-09,2020-01-10,gold_vs_ma20,0.03,inward,0.0327928848554197,0.0261208553331699
2020-01-23,2020-01-24,copper_vs_ma20,0.03,outward,-0.0200855874613482,-0.0321664418092736
2020-01-24,2020-01-27,a500_vs_ma20,0.05,outward,-0.023381744115173797,-0.09545625596689422
2020-01-24,2020-01-27,a500_vs_ma20,0.08,outward,-0.023381744115173797,-0.09545625596689422
2020-01-27,2020-01-28,us10y_vs_ma20,0.1,outward,-0.06413432424993126,-0.10605219322598558
2020-01-28,2020-01-29,us10y_vs_ma20,0.1,inward,-0.10605219322598558,-0.07795473595976532
2020-01-30,2020-01-31,a500_vs_ma20,0.08,inward,-0.08293526757231484,-0.07847536207257388
2020-01-30,2020-01-31,copper_vs_ma20,0.08,outward,-0.0793825302561976,-0.0846536894522407
2020-01-30,2020-01-31,us10y_vs_ma20,0.1,outward,-0.09884539566319361,-0.10997732426303852
2020-02-04,2020-02-05,a500_vs_ma20,0.05,inward,-0.06909954833888543,-0.03899397249860104
2020-02-04,2020-02-05,copper_vs_ma20,0.08,inward,-0.0816139888791337,-0.0642490189410996
2020-02-04,2020-02-05,us10y_vs_ma20,0.1,inward,-0.11213606226578254,-0.06476909671797848
2020-02-11,2020-02-12,copper_vs_ma20,0.03,inward,-0.0422181395523227,-0.024753361538534
2020-02-16,2020-02-17,a500_vs_ma20,0.05,outward,0.03573967403624456,0.060730715979672834
2020-02-21,2020-02-24,gold_vs_ma20,0.03,outward,0.0233361904510325,0.0388445465562106
2020-02-24,2020-02-25,us10y_vs_ma20,0.1,outward,-0.0741915028535195,-0.11736488647265753
2020-02-26,2020-02-27,a500_vs_ma20,0.05,inward,0.054411363052775386,0.029446727296276398
2020-02-26,2020-02-27,gold_vs_ma20,0.03,inward,0.0349074917819529,0.028542047955369
2020-02-28,2020-03-02,us10y_vs_ma20,0.2,outward,-0.14893617021276595,-0.2501658925016591
2020-03-05,2020-03-06,gold_vs_ma20,0.03,outward,0.0211656410903704,0.0337629496261735
2020-03-10,2020-03-11,gold_vs_ma20,0.03,inward,0.0322242598899658,0.0198486473993904
2020-03-12,2020-03-13,copper_vs_ma20,0.03,outward,-0.0287926868322223,-0.0377879825653798
