Trigger_date,Effective_date,Variable,Threshold,Direction,Previous_deviation,Deviation
2023-01-04,2023-01-05,brent_vs_ma20,0.04,outward,-0.0015840969094579327,-0.06391388654104302
2023-01-09,2023-01-10,brent_vs_ma20,0.04,inward,-0.04951455706831043,-0.034370191319299526
2023-01-09,2023-01-10,copper_vs_ma20,0.03,outward,0.0251221772116729,0.0528572792013295
2023-01-09,2023-01-10,dollar_vs_ma20,0.01,outward,-0.003792853670515406,-0.011767629237678379
2023-01-10,2023-01-11,dollar_vs_ma20,0.01,inward,-0.011767629237678379,-0.009213061443040349
2023-01-11,2023-01-12,copper_vs_ma20,0.08,outward,0.0634260967763389,0.0808482816951106
2023-01-12,2023-01-13,dollar_vs_ma20,0.01,outward,-0.009041420381583842,-0.016911990933131893
2023-01-12,2023-01-13,gold_vs_ma20,0.03,outward,0.0255231861972733,0.0339730119945758
2023-01-12,2023-01-13,us10y_vs_ma20,0.05,outward,-0.0446633382809337,-0.0737240075614364
2023-01-13,2023-01-15,brent_vs_ma20,0.04,outward,0.031472461596103285,0.04081288946275197
2023-01-15,2023-01-16,brent_vs_ma20,0.04,inward,0.04081288946275197,0.02902818155219533
2023-01-15,2023-01-16,copper_vs_ma20,0.08,inward,0.0816829714467508,0.0735192211242854
2023-01-15,2023-01-16,us10y_vs_ma20,0.05,inward,-0.0565017572316842,-0.0436196152804119
2023-01-17,2023-01-18,brent_vs_ma20,0.04,outward,0.02749305369941002,0.045879633359569016
2023-01-17,2023-01-18,gold_vs_ma20,0.03,inward,0.0315406096032522,0.0281983413982995
2023-01-18,2023-01-19,brent_vs_ma20,0.04,inward,0.045879633359569016,0.0375874667162055
2023-01-18,2023-01-19,us10y_vs_ma20,0.05,outward,-0.0398476812185503,-0.0786056049213943
2023-01-19,2023-01-20,brent_vs_ma20,0.04,outward,0.0375874667162055,0.05148676372444805
2023-01-19,2023-01-20,gold_vs_ma20,0.03,outward,0.0236948673672863,0.0302382184973977
2023-01-20,2023-01-23,gold_vs_ma20,0.03,inward,0.0302382184973977,0.0294640474495984
2023-01-20,2023-01-23,us10y_vs_ma20,0.05,inward,-0.0674002751031637,-0.037876693392314
2023-01-26,2023-01-27,dollar_vs_ma20,0.01,inward,-0.013160765875201874,-0.00993085552169648
2023-01-27,2023-01-28,brent_vs_ma20,0.04,inward,0.05112494366145737,0.036639422901764584
2023-01-27,2023-01-28,copper_vs_ma20,0.03,inward,0.0399836234564741,0.024247187413585
2023-02-02,2023-02-03,brent_vs_ma20,0.04,outward,-0.028614278572619,-0.04223008113168303
2023-02-03,2023-02-06,copper_vs_ma20,0.03,outward,-0.0262772092315953,-0.0332975295381308
2023-02-06,2023-02-07,dollar_vs_ma20,0.01,outward,0.007858584618443354,0.014033267358897872
2023-02-07,2023-02-08,brent_vs_ma20,0.04,inward,-0.04080854309687254,-0.011427242976448038
2023-02-07,2023-02-08,copper_vs_ma20,0.03,inward,-0.0364150732043311,-0.0242016140774672
2023-02-08,2023-02-09,copper_vs_ma20,0.03,outward,-0.0242016140774672,-0.0330619624800297
2023-02-09,2023-02-10,copper_vs_ma20,0.03,inward,-0.0330619624800297,-0.0182390275709013
2023-02-09,2023-02-10,dollar_vs_ma20,0.01,inward,0.010865300918640797,0.008598802536184058
2023-02-10,2023-02-13,copper_vs_ma20,0.03,outward,-0.0182390275709013,-0.0347300506080157
2023-02-10,2023-02-13,dollar_vs_ma20,0.01,outward,0.008598802536184058,0.011991929778099486
2023-02-10,2023-02-13,us10y_vs_ma20,0.05,outward,0.0439482292703741,0.0606920022688599
2023-02-13,2023-02-14,copper_vs_ma20,0.03,inward,-0.0347300506080157,-0.0229159907230492
2023-02-13,2023-02-14,dollar_vs_ma20,0.01,inward,0.011991929778099486,0.008769992830820028
2023-02-13,2023-02-14,us10y_vs_ma20,0.05,inward,0.0606920022688599,0.049809510371102
2023-02-14,2023-02-15,us10y_vs_ma20,0.05,outward,0.049809510371102,0.0582456140350877
2023-02-15,2023-02-16,copper_vs_ma20,0.03,outward,-0.016841420987372,-0.0302291329647247
2023-02-15,2023-02-16,dollar_vs_ma20,0.01,outward,0.007023739250738625,0.012811189696396053
2023-02-15,2023-02-16,gold_vs_ma20,0.03,outward,-0.0241155135079905,-0.0321891613101551
2023-02-16,2023-02-17,copper_vs_ma20,0.03,inward,-0.0302291329647247,-0.0024485354130771
2023-02-16,2023-02-17,gold_vs_ma20,0.03,inward,-0.0321891613101551,-0.0259946326655444
2023-02-22,2023-02-23,brent_vs_ma20,0.04,outward,-0.012870894473086425,-0.040913392851760544
2023-02-23,2023-02-24,brent_vs_ma20,0.04,inward,-0.040913392851760544,-0.00872558195706652
2023-02-23,2023-02-24,us10y_vs_ma20,0.05,inward,0.061588330632091,0.0434314911926851
2023-02-24,2023-02-27,copper_vs_ma20,0.03,outward,-0.0129084941469402,-0.0345305772674615
2023-02-24,2023-02-27,us10y_vs_ma20,0.05,outward,0.0434314911926851,0.0565734920422629
2023-02-27,2023-02-28,copper_vs_ma20,0.03,inward,-0.0345305772674615,-0.0181174587087913
2023-02-27,2023-02-28,dollar_vs_ma20,0.01,inward,0.016295887203761295,0.009826179366243748
2023-02-27,2023-02-28,us10y_vs_ma20,0.05,inward,0.0565734920422629,0.0429692696554477
2023-03-01,2023-03-02,us10y_vs_ma20,0.05,outward,0.0356671070013212,0.0509762809592451
2023-03-03,2023-03-06,us10y_vs_ma20,0.05,inward,0.0616705698672912,0.0284974093264247
2023-03-07,2023-03-08,dollar_vs_ma20,0.01,outward,0.0017567814907624157,0.012874330305296722
2023-03-09,2023-03-10,dollar_vs_ma20,0.01,inward,0.012073848727345737,0.007910317426873092
2023-03-10,2023-03-13,us10y_vs_ma20,0.05,outward,0.0031908104658584,-0.0552789480403421
2023-03-13,2023-03-14,gold_vs_ma20,0.03,outward,0.0158487683788428,0.0413244946926989
2023-03-14,2023-03-15,brent_vs_ma20,0.04,outward,-0.03638210890442439,-0.06731785545066893
2023-03-15,2023-03-16,copper_vs_ma20,0.03,outward,-0.0184358973415869,-0.0543996988251969
2023-03-16,2023-03-17,brent_vs_ma20,0.1,outward,-0.09206442310042273,-0.10162609117659693
2023-03-17,2023-03-20,us10y_vs_ma20,0.1,outward,-0.0792706582180265,-0.1168425166080501
2023-03-20,2023-03-21,brent_vs_ma20,0.1,inward,-0.12095391907528752,-0.09796350501338968
2023-03-20,2023-03-21,copper_vs_ma20,0.03,inward,-0.0366672771279938,-0.0192842251563585
2023-03-20,2023-03-21,dollar_vs_ma20,0.01,outward,-0.008428033138962454,-0.012114234899576304
2023-03-20,2023-03-21,us10y_vs_ma20,0.1,inward,-0.1168425166080501,-0.0903132782802463
2023-03-27,2023-03-28,brent_vs_ma20,0.04,inward,-0.06704172526957353,-0.024129912705371126
2023-03-27,2023-03-28,gold_vs_ma20,0.03,inward,0.0486247305435516,0.0292257226967465
2023-03-27,2023-03-28,us10y_vs_ma20,0.05,inward,-0.0915199569950275,-0.0462037287219672
2023-03-28,2023-03-29,gold_vs_ma20,0.03,outward,0.0292257226967465,0.0358509385852343
2023-03-29,2023-03-30,gold_vs_ma20,0.03,inward,0.0358509385852343,0.0290726918838397
2023-03-30,2023-03-31,gold_vs_ma20,0.03,outward,0.0290726918838397,0.0325383024449734
2023-03-31,2023-04-03,gold_vs_ma20,0.03,inward,0.0325383024449734,0.0234100481570098
2023-04-03,2023-04-04,brent_vs_ma20,0.04,outward,0.021529650030314373,0.10696156401375179
2023-04-03,2023-04-04,brent_vs_ma20,0.1,outward,0.021529650030314373,0.10696156401375179
2023-04-04,2023-04-05,gold_vs_ma20,0.03,outward,0.0275228514425207,0.0417401579826006
2023-04-04,2023-04-05,us10y_vs_ma20,0.05,outward,-0.042434394193188,-0.0566037735849055
2023-04-06,2023-04-07,gold_vs_ma20,0.03,inward,0.0311434219763893,0.026340837544081
2023-04-07,2023-04-10,dollar_vs_ma20,0.01,inward,-0.010990610797650291,-0.002639706057845692
2023-04-07,2023-04-10,us10y_vs_ma20,0.05,inward,-0.053220484865873,-0.0230547550432277
2023-04-12,2023-04-13,dollar_vs_ma20,0.01,outward,-0.005164023368113613,-0.010460838400195516
2023-04-13,2023-04-14,brent_vs_ma20,0.1,inward,0.10413723259274077,0.07265299037203743
2023-04-14,2023-04-17,dollar_vs_ma20,0.01,inward,-0.013598277756891597,-0.007277976019695154
2023-04-18,2023-04-19,brent_vs_ma20,0.04,inward,0.04267884322678839,0.03411565448826526
2023-04-25,2023-04-26,copper_vs_ma20,0.03,outward,-0.0192024365180571,-0.041878251368834
2023-04-26,2023-04-27,brent_vs_ma20,0.04,outward,-0.0334121856206383,-0.06841869985648075
2023-04-28,2023-05-01,copper_vs_ma20,0.03,inward,-0.0301335314351354,-0.0265780107462986
2023-05-02,2023-05-03,copper_vs_ma20,0.03,outward,-0.015188970316734,-0.0315544021963969
2023-05-03,2023-05-04,brent_vs_ma20,0.1,outward,-0.08590426482679736,-0.12406216023018757
2023-05-04,2023-05-05,copper_vs_ma20,0.03,inward,-0.0338528415908133,-0.0279070937869597
2023-05-05,2023-05-06,brent_vs_ma20,0.1,inward,-0.1153713319720554,-0.07440174747092643
2023-05-08,2023-05-09,brent_vs_ma20,0.04,inward,-0.04552651928954554,-0.039306165564018336
2023-05-10,2023-05-11,brent_vs_ma20,0.04,outward,-0.03408526284408209,-0.040932308827299035
2023-05-11,2023-05-12,copper_vs_ma20,0.03,outward,-0.0233607729714266,-0.0523627075351214
2023-05-15,2023-05-16,brent_vs_ma20,0.04,inward,-0.055391517025509485,-0.03770866011196561
2023-05-17,2023-05-18,copper_vs_ma20,0.03,inward,-0.0505411423540987,-0.0250014607449149
2023-05-17,2023-05-18,dollar_vs_ma20,0.01,outward,0.00812414446460874,0.01074305010326504
2023-05-18,2023-05-19,copper_vs_ma20,0.03,outward,-0.0250014607449149,-0.0384916084645055
2023-05-19,2023-05-22,copper_vs_ma20,0.03,inward,-0.0384916084645055,-0.0245049990197998
2023-05-19,2023-05-22,us10y_vs_ma20,0.05,outward,0.0480976310122036,0.0597164542460262
2023-05-22,2023-05-23,copper_vs_ma20,0.03,outward,-0.0245049990197998,-0.0346011016288649
2023-05-25,2023-05-26,gold_vs_ma20,0.03,outward,-0.0230037872077211,-0.0316769499533465
2023-05-26,2023-05-28,copper_vs_ma20,0.03,inward,-0.0496685891366099,-0.0215058764126311
2023-05-26,2023-05-28,gold_vs_ma20,0.03,inward,-0.0316769499533465,-0.0286639448004593
2023-05-28,2023-05-29,us10y_vs_ma20,0.05,inward,0.0671159786576804,0.0326010913670071
2023-05-31,2023-06-01,brent_vs_ma20,0.04,outward,-0.03256427158866182,-0.048594634961966254
2023-06-01,2023-06-02,brent_vs_ma20,0.04,inward,-0.048594634961966254,-0.017190553476201353
2023-06-01,2023-06-02,dollar_vs_ma20,0.01,inward,0.012284825183484394,0.0038433990021400355
2023-06-12,2023-06-13,brent_vs_ma20,0.04,outward,-0.008957044639364531,-0.045821815862215676
2023-06-13,2023-06-14,brent_vs_ma20,0.04,inward,-0.045821815862215676,-0.01159617100025312
2023-06-13,2023-06-14,copper_vs_ma20,0.03,outward,0.0143785700216663,0.033755046816126
2023-06-15,2023-06-16,dollar_vs_ma20,0.01,outward,-0.007476885430219182,-0.01554000425334412
2023-06-19,2023-06-20,copper_vs_ma20,0.03,inward,0.0332337565347273,0.0265544557611694
2023-06-19,2023-06-20,dollar_vs_ma20,0.01,inward,-0.01060887014598777,-0.0099640643448079
2023-06-21,2023-06-22,copper_vs_ma20,0.03,outward,0.0290020347198884,0.0314472708854882
2023-06-21,2023-06-22,dollar_vs_ma20,0.01,outward,-0.009165251812688568,-0.012686016514831477
2023-06-22,2023-06-23,copper_vs_ma20,0.03,inward,0.0314472708854882,0.0247669549481304
2023-06-22,2023-06-23,dollar_vs_ma20,0.01,inward,-0.012686016514831477,-0.008737321474945547
2023-06-27,2023-06-28,brent_vs_ma20,0.04,outward,-0.016851689162207584,-0.041740544720107686
2023-06-28,2023-06-29,brent_vs_ma20,0.04,inward,-0.041740544720107686,-0.016730535564071447
2023-06-29,2023-06-30,copper_vs_ma20,0.03,outward,-0.0233905287702458,-0.0321137285993516
2023-06-30,2023-07-03,copper_vs_ma20,0.03,inward,-0.0321137285993516,-0.0160901130076577
2023-07-06,2023-07-07,us10y_vs_ma20,0.05,outward,0.043455289922071,0.0653689333157963
2023-07-07,2023-07-10,brent_vs_ma20,0.04,outward,0.024066633741340437,0.048260993964880594
2023-07-10,2023-07-11,brent_vs_ma20,0.04,inward,0.048260993964880594,0.032700638886493216
2023-07-10,2023-07-11,us10y_vs_ma20,0.05,inward,0.0649180327868852,0.0493261808190501
2023-07-11,2023-07-12,brent_vs_ma20,0.04,outward,0.032700638886493216,0.052743034875256445
2023-07-12,2023-07-13,dollar_vs_ma20,0.01,outward,-0.009049351875845879,-0.019986387886791634
2023-07-13,2023-07-14,copper_vs_ma20,0.03,outward,0.0130023438660513,0.0349750647187769
2023-07-13,2023-07-14,dollar_vs_ma20,0.02,outward,-0.019986387886791634,-0.02598325314703631
2023-07-17,2023-07-18,brent_vs_ma20,0.04,inward,0.048749114010448125,0.019839683299141875
2023-07-17,2023-07-18,copper_vs_ma20,0.03,inward,0.032204897789932,0.0094431781178767
2023-07-18,2023-07-19,brent_vs_ma20,0.04,outward,0.019839683299141875,0.04086105931233042
2023-07-19,2023-07-20,brent_vs_ma20,0.04,inward,0.04086105931233042,0.03507628113182948
2023-07-19,2023-07-20,dollar_vs_ma20,0.02,inward,-0.020757681550216178,-0.016409536510410883
2023-07-20,2023-07-21,dollar_vs_ma20,0.01,inward,-0.016409536510410883,-0.009543286257722383
